"Downloaded on",02/17/2020,"12:01:54 EST"
"Search URL",https://www.congress.gov/search?s=2&searchResultViewType=expanded&KWICView=false&q=%7B%22source%22%3A%5B%22legislation%22%5D%2C%22chamber%22%3A%22Senate%22%2C%22congress%22%3A%5B%2296%22%2C%2295%22%2C%2294%22%5D%2C%22bill-status%22%3A%5B%22law%22%5D%7D

"Legislation Number",URL,Congress,"Amends Bill",Title,Sponsor,"Date of Introduction","Date Offered","Date Submitted","Date Proposed","Number of Cosponsors",Committees,"Latest Action Date","Latest Action"
"S.J.Res. 213",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/213,"96th Congress (1979-1980)",,"A joint resolution to designate the Clinical Center of the National Institutes of Health located in Montgomery County, Maryland, as the ""Warren Grant Magnuson  Clinical Center of the National Institutes of Health"".","Sen. Kennedy, Edward M. [D-MA]",12/02/1980,,,,70,"Senate - Labor and Human Resources",12/12/1980,"Public Law 96-518."
"S.J.Res. 209",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/209,"96th Congress (1979-1980)",,"A joint resolution providing for a temporary extension of certain Federal Housing Administration authorities and for rural housing authorities.","Sen. Williams, Harrison A., Jr. [D-NJ]",09/30/1980,,,,0,,10/03/1980,"Public Law 96-372."
"S.J.Res. 201",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/201,"96th Congress (1979-1980)",,"A joint resolution to provide for the designation of a week as ""National Lupus Week"".","Sen. Cranston, Alan [D-CA]",09/04/1980,,,,29,"Senate - Judiciary",10/10/1980,"Public Law 96-419."
"S.J.Res. 188",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/188,"96th Congress (1979-1980)",,"An original joint resolution extending the reporting date of the National Commission on Air Quality.","Sen. Randolph, Jennings [D-WV]",06/25/1980,,,,0,"Senate - Environment and Public Works",07/02/1980,"Public Law 96-300."
"S.J.Res. 183",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/183,"96th Congress (1979-1980)",,"A joint resolution congratulating the Order of the Sons of Italy in America for their seventy-fifth anniversary and wishing the Order of the Sons of Italy in America success in future years and proclaiming June 22, 1980, as ""National Italian-American Day.""","Sen. DeConcini, Dennis [D-AZ]",06/10/1980,,,,22,"House - Post Office and Civil Service | Senate - Judiciary",06/19/1980,"Public Law 96-281."
"S.J.Res. 181",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/181,"96th Congress (1979-1980)",,"A joint resolution to provide for the reappointment of Murray Gell-Mann as a citizen regent of the Board of Regents of the Smithsonian Institution.","Sen. Jackson, Henry M. [D-WA]",06/04/1980,,,,2,"House - House Administration | Senate - Rules and Administration",07/25/1980,"Public Law 96-314."
"S.J.Res. 180",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/180,"96th Congress (1979-1980)",,"A joint resolution to provide for the reappointment of William A. M. Burden as a citizen regent of the Board of Regents of the Smithsonian Institution.","Sen. Jackson, Henry M. [D-WA]",06/04/1980,,,,2,"House - House Administration | Senate - Rules and Administration",07/25/1980,"Public Law 96-313."
"S.J.Res. 175",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/175,"96th Congress (1979-1980)",,"A joint resolution to extend the expiration date of the Defense Production Act of 1950.","Sen. Proxmire, William [D-WI]",05/16/1980,,,,0,,05/26/1980,"Public Law 96-250."
"S.J.Res. 168",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/168,"96th Congress (1979-1980)",,"A joint resolution designating July 18, 1980, as ""National P.O.W. - M.I.A. Recognition Day"".","Sen. Dole, Robert J. [R-KS]",04/29/1980,,,,28,"Senate - Judiciary",07/08/1980,"Public Law 97-307."
"S.J.Res. 156",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/156,"96th Congress (1979-1980)",,"A joint resolution to authorize the President to issue a proclamation designating the week of November 23 through 29, 1980, as ""National Family Week"".","Sen. Burdick, Quentin N. [D-ND]",03/28/1980,,,,24,"House - Post Office and Civil Service | Senate - Judiciary",11/26/1980,"Public Law 96-485."
"S.J.Res. 149",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/149,"96th Congress (1979-1980)",,"A joint resolution to recognize the Honorable Carl Vinson on the occasion of the christening of the U.S.S. Carl Vinson, March 15, 1980.","Sen. Nunn, Sam [D-GA]",02/26/1980,,,,16,"Senate - Armed Services",03/13/1980,"Public Law 96-206."
"S.J.Res. 131",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/131,"96th Congress (1979-1980)",,"A joint resolution designating April 10, 1980, as ""ORT Centennial Day"".","Sen. Javits, Jacob K. [R-NY]",12/20/1979,,,,18,"House - Post Office and Civil Service | Senate - Judiciary",04/08/1980,"Public Law 96-231."
"S.J.Res. 127",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/127,"96th Congress (1979-1980)",,"A joint resolution to authorize and request the President to proclaim June 27, 1980, as ""Helen Keller Day"".","Sen. Heflin, Howell [D-AL]",12/20/1979,,,,25,"House - Post Office and Civil Service | Senate - Judiciary",06/17/1980,"Public Law 96-278."
"S.J.Res. 119",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/119,"96th Congress (1979-1980)",,"A joint resolution to authorize the Vietnam Veterans Memorial Fund, Inc. to erect a memorial.","Sen. Mathias, Charles McC., Jr. [R-MD]",11/08/1979,,,,99,"House - House Administration | Senate - Rules and Administration, Energy and Natural Resources",07/01/1980,"Public Law 96-297."
"S.J.Res. 117",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/117,"96th Congress (1979-1980)",,"A joint resolution to provide for a temporary extension of certain Federal Housing Administration authorities, and for other purposes.","Sen. Williams, Harrison A., Jr. [D-NJ]",10/29/1979,,,,2,,11/08/1979,"Public Law 96-105."
"S.J.Res. 115",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/115,"96th Congress (1979-1980)",,"A joint resolution designating July 1980 as ""National Porcelain Art Month"".","Sen. Riegle, Donald W., Jr. [D-MI]",10/16/1979,,,,36,"House - Post Office and Civil Service | Senate - Judiciary",07/02/1980,"Public Law 96-299."
"S.J.Res. 109",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/109,"96th Congress (1979-1980)",,"A joint resolution to provide for the designation of October 3, 1980, as ""American Enterprise Day"".","Sen. Cochran, Thad [R-MS]",10/09/1979,,,,12,"House - Post Office and Civil Service | Senate - Judiciary",03/06/1980,"Public Law 96-200."
"S.J.Res. 108",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/108,"96th Congress (1979-1980)",,"A joint resolution to validate the effectiveness of certain plans for the use or distribution of funds appropriated to pay judgments awarded to Indian tribes or groups.","Sen. Melcher, John [D-MT]",10/04/1979,,,,0,"Senate - Indian Affairs",02/21/1980,"Public Law 96-194."
"S.J.Res. 105",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/105,"96th Congress (1979-1980)",,"A joint resolution to provide for a temporary extension of certain Federal Housing Administration authorities, and for other purposes.","Sen. Williams, Harrison A., Jr. [D-NJ]",09/25/1979,,,,2,,09/28/1979,"Public Law 96-71."
"S.J.Res. 97",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/97,"96th Congress (1979-1980)",,"A joint resolution designating April 13 through April 19 as ""Days of Remembrance of Victims of the Holocaust.""","Sen. Danforth, John C. [R-MO]",07/20/1979,,,,35,"House - Post Office and Civil Service | Senate - Judiciary",04/10/1980,"Public Law 96-233."
"S.J.Res. 89",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/89,"96th Congress (1979-1980)",,"A joint resolution permitting the supply of additional low enriched uranium fuel under international agreements for cooperation in the civil uses of nuclear energy, and for other purposes.","Sen. Church, Frank [D-ID]",06/14/1979,,,,0,"House - Foreign Affairs | Senate - Foreign Relations",06/18/1980,"Public Law 96-280."
"S.J.Res. 83",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/83,"96th Congress (1979-1980)",,"A joint resolution to authorize the Camp Fire Girls of Cundys Harbor, Maine, to erect a memorial in the District of Columbia.","Sen. Muskie, Edmund S. [D-ME]",05/24/1979,,,,1,"House - House Administration | Senate - Rules and Administration",09/04/1980,"Public Law 96-337."
"S.J.Res. 82",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/82,"96th Congress (1979-1980)",,"A joint resolution to designate the week commencing with the third Monday in February of 1981 as ""National Patriotism Week"".","Sen. Goldwater, Barry [R-AZ]",05/22/1979,,,,19,"House - Post Office and Civil Service | Senate - Judiciary",10/10/1980,"Public Law 96-421."
"S.J.Res. 80",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/80,"96th Congress (1979-1980)",,"A joint resolution to confer certain powers on the Presidential Commission appointed to investigate the Three Mile Island nuclear powerplant accident.","Sen. Kennedy, Edward M. [D-MA]",05/17/1979,,,,5,,05/23/1979,"Public Law 96-12."
"S.J.Res. 71",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/71,"96th Congress (1979-1980)",,"A joint resolution to authorize and request the President to proclaim the week of May 6 through 12, 1979, as ""National Historic Preservation Week"".","Sen. Culver, John C. [D-IA]",05/02/1979,,,,11,,05/24/1979,"Public Law 96-13."
"S.J.Res. 43",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/43,"96th Congress (1979-1980)",,"A joint resolution to proclaim March 21, 1980 ""National Energy Education Day"".","Sen. Durkin, John A. [D-NH]",03/01/1979,,,,18,"House - Post Office and Civil Service | Senate - Judiciary",03/08/1980,"Public Law 96-202."
"S.J.Res. 14",https://www.congress.gov/bill/96th-congress/senate-joint-resolution/14,"96th Congress (1979-1980)",,"A joint resolution to amend the Public Health Services Act and related health laws to correct printing and other technical errors.","Sen. Byrd, Robert C. [D-WV]",01/18/1979,,,,0,"House - Commerce | Senate - Judiciary",07/10/1979,"Public Law 96-32."
"S. 3595",https://www.congress.gov/bill/95th-congress/senate-bill/3595,"95th Congress (1977-1978)",,"A bill to amend section 202(d) of the Magnuson-Moss Warranty--Federal Trade Commission Improvement Act to extend the deadline for filing a report of rulemaking procedures.","Sen. Cannon, Howard W. [D-NV]",10/12/1978,,,,0,,11/01/1978,"Public Law 95-558."
"S. 3551",https://www.congress.gov/bill/95th-congress/senate-bill/3551,"95th Congress (1977-1978)",,"A Bill to make technical corrections in the North Pacific Fisheries Act of 1954.","Sen. Stevens, Ted [R-AK]",10/05/1978,,,,0,,10/30/1978,"Public Law 95-553."
"S. 3540",https://www.congress.gov/bill/95th-congress/senate-bill/3540,"95th Congress (1977-1978)",,"A bill to rename the U.S. Federal Building in Yakima, Washington, the ""Justice William O. Douglas U.S. Federal Building"".","Sen. Jackson, Henry M. [D-WA]",09/30/1978,,,,1,,10/27/1978,"Public Law 95-538."
"S. 3486",https://www.congress.gov/bill/95th-congress/senate-bill/3486,"95th Congress (1977-1978)",,"Department of Defense Appropriation Authorization Act","Sen. Stennis, John C. [D-MS]",09/07/1978,,,,0,"Senate - Armed Services",10/20/1978,"Public Law 95-485."
"S. 3468",https://www.congress.gov/bill/95th-congress/senate-bill/3468,"95th Congress (1977-1978)",,"A bill to amend the Agricultural Act of 1949 to ensure that the interest rates on price support loans for upland cotton are not less favorable to producers than the interest rates for such loans on other commodities.","Sen. Talmadge, Herman E. [D-GA]",08/25/1978,,,,0,"Senate - Agriculture, Nutrition, and Forestry",09/30/1978,"Public Law 95-402."
"S. 3467",https://www.congress.gov/bill/95th-congress/senate-bill/3467,"95th Congress (1977-1978)",,"An Act to designate the United States Department of Agriculture's Pecan Field Station in Brownwood, Texas, as the ""W. R. 'Bob' Poage Pecan Field Station"".","Sen. Talmadge, Herman E. [D-GA]",08/25/1978,,,,1,"Senate - Agriculture, Nutrition, and Forestry",10/11/1978,"Public Law 95-451."
"S. 3454",https://www.congress.gov/bill/95th-congress/senate-bill/3454,"95th Congress (1977-1978)",,"A bill to amend the Act of August 29, 1974 (88 Stat. 795; 10 U.S.C. 8202 note), relating to the authorized numbers for the grades of lieutenant colonel and colonel in the Air Force and to authorize the President to suspend certain provisions of law when he determines that the needs of the Armed Forces so require, and for other purposes.","Sen. Nunn, Sam [D-GA]",08/23/1978,,,,0,"Senate - Armed Services",09/19/1978,"Public Law 95-377."
"S. 3447",https://www.congress.gov/bill/95th-congress/senate-bill/3447,"95th Congress (1977-1978)",,"Agricultural Trade Act","Sen. Stone, Richard (Dick) [D-FL]",08/23/1978,,,,1,"Senate - Agriculture, Nutrition, and Forestry",10/21/1978,"Public Law 95-501."
"S. 3412",https://www.congress.gov/bill/95th-congress/senate-bill/3412,"95th Congress (1977-1978)",,"Comptroller General Annuity Adjustment Act","Sen. Glenn, John H., Jr. [D-OH]",08/15/1978,,,,0,"Senate - Governmental Affairs",10/25/1978,"Public Law 95-512."
"S. 3384",https://www.congress.gov/bill/95th-congress/senate-bill/3384,"95th Congress (1977-1978)",,"An Act to require foreign persons who acquire, transfer, or hold interests in agricultural land to report such transactions and holdings to the Secretary of Agriculture and to direct the Secretary to analyze information contained in such reports and determine the effects such transactions and holdings have, particularly on family farms and rural communities, and for other purposes.","Sen. Talmadge, Herman E. [D-GA]",08/08/1978,,,,4,"Senate - Agriculture, Nutrition, and Forestry",10/14/1978,"Public Law 95-460."
"S. 3375",https://www.congress.gov/bill/95th-congress/senate-bill/3375,"95th Congress (1977-1978)",,"Federal District Court Organization Act","Sen. DeConcini, Dennis [D-AZ]",08/03/1978,,,,0,"House - Judiciary | Senate - Judiciary",10/02/1978,"Public Law 95-408."
"S. 3373",https://www.congress.gov/bill/95th-congress/senate-bill/3373,"95th Congress (1977-1978)",,"A bill to amend title 10, United States Code, to authorize the Secretary of Defense to provide transportation to the Girl Scouts of the United States of America in connection with international world friendship events or troops on foreign soil meetings, and for other purposes.","Sen. McIntyre, Thomas J. [D-NH]",08/03/1978,,,,11,"House - Armed Services | Senate - Armed Services",10/20/1978,"Public Law 95-492."
"S. 3371",https://www.congress.gov/bill/95th-congress/senate-bill/3371,"95th Congress (1977-1978)",,"An Act to repeal certain provisions of law establishing limits on the amount of land certain religious corporations may hold in any Territory of the United States.","Sen. DeConcini, Dennis [D-AZ]",08/02/1978,,,,5,"Senate - Energy and Natural Resources",11/02/1978,"Public Law 95-584."
"S. 3342",https://www.congress.gov/bill/95th-congress/senate-bill/3342,"95th Congress (1977-1978)",,"A bill to name a lake which has been completed as part of the Papillion Creek basin project as the ""Standing Bear Lake.""","Sen. Randolph, Jennings [D-WV]",07/25/1978,,,,0,"House - Public Works and Transportation | Senate - Environment and Public Works",10/05/1978,"Public Law 95-413."
"S. 3336",https://www.congress.gov/bill/95th-congress/senate-bill/3336,"95th Congress (1977-1978)",,"Contract Services for Drug Dependent Federal Offenders Act","Sen. Hatfield, Paul [D-MT]",07/24/1978,,,,2,"House - Judiciary | Senate - Judiciary",10/27/1978,"Public Law 95-537."
"S. 3274",https://www.congress.gov/bill/95th-congress/senate-bill/3274,"95th Congress (1977-1978)",,"A bill to designate the United States Department of Agriculture's Bee Research Laboratory in Tucson, Arizona, as the ""Carl Hayden Bee Research Center"".","Sen. DeConcini, Dennis [D-AZ]",07/11/1978,,,,1,"House - Agriculture | Senate - Agriculture, Nutrition, and Forestry",10/10/1978,"Public Law 95-446."
