"Downloaded on",02/17/2020,"12:01:10 EST"
"Search URL",https://www.congress.gov/search?s=2&searchResultViewType=expanded&KWICView=false&q=%7B%22source%22%3A%5B%22legislation%22%5D%2C%22chamber%22%3A%22Senate%22%2C%22congress%22%3A%5B%2299%22%2C%2298%22%2C%2297%22%5D%2C%22bill-status%22%3A%5B%22law%22%5D%7D

"Legislation Number",URL,Congress,"Amends Bill",Title,Sponsor,"Date of Introduction","Date Offered","Date Submitted","Date Proposed","Number of Cosponsors",Committees,"Latest Action Date","Latest Action"
"S.J.Res. 43",https://www.congress.gov/bill/99th-congress/senate-joint-resolution/43,"99th Congress (1985-1986)",,"A joint resolution to authorize the Armored Force Monument Committee, the United States Armor Association, the World Wars Tank Corps Association, the Veterans of the Battle of the Bulge, the 11th Armored Cavalry Regiment Association, the Tank Destroyer Association, the 1st, 2d, 3d, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th, 13th, 14th, and 16th Armored Division Associations, and the Council of Armored Division Associations, jointly to erect a memorial to the ""American Armored Force"" on United States Government property in Arlington, Virginia, and for other purposes.","Sen. Thurmond, Strom [R-SC]",02/05/1985,,,,8,"House - House Administration | Senate - Energy and Natural Resources",11/06/1986,"Became Public Law No: 99-620."
"S.J.Res. 40",https://www.congress.gov/bill/99th-congress/senate-joint-resolution/40,"99th Congress (1985-1986)",,"A joint resolution to designate the month of October 1985 as ""National Down Syndrome Month"".","Sen. Lugar, Richard G. [R-IN]",02/05/1985,,,,27,"House - Post Office and Civil Service | Senate - Judiciary",07/24/1985,"Became Public Law No: 99-72."
"S.J.Res. 36",https://www.congress.gov/bill/99th-congress/senate-joint-resolution/36,"99th Congress (1985-1986)",,"A joint resolution to designate the week of February 10, 1985, through February 16, 1985, as ""National DECA Week"".","Sen. Cochran, Thad [R-MS]",01/31/1985,,,,28,"House - Post Office and Civil Service",02/11/1985,"Became Public Law No: 99-2."
"S.J.Res. 35",https://www.congress.gov/bill/99th-congress/senate-joint-resolution/35,"99th Congress (1985-1986)",,"A joint resolution to authorize and request the President to issue a proclamation designating April 21 through April 27, 1985, as ""National Organ Donation Awareness Week"".","Sen. Gorton, Slade [R-WA]",01/31/1985,,,,39,"House - Post Office and Civil Service | Senate - Judiciary",04/14/1985,"Became Public Law No: 99-21."
"S.J.Res. 32",https://www.congress.gov/bill/99th-congress/senate-joint-resolution/32,"99th Congress (1985-1986)",,"A joint resolution to authorize and request the President to designate September 15, 1985, as ""Ethnic American Day"".","Sen. Pressler, Larry [R-SD]",01/29/1985,,,,27,"House - Post Office and Civil Service | Senate - Judiciary",12/23/1985,"Became Public Law No: 99-206."
"S.J.Res. 31",https://www.congress.gov/bill/99th-congress/senate-joint-resolution/31,"99th Congress (1985-1986)",,"A joint resolution to designate the week of November 24 through November 30, 1985 as ""National Family Week"".","Sen. Burdick, Quentin N. [D-ND]",01/29/1985,,,,34,"House - Post Office and Civil Service | Senate - Judiciary",09/19/1985,"Became Public Law No: 99-94."
"S.J.Res. 29",https://www.congress.gov/bill/99th-congress/senate-joint-resolution/29,"99th Congress (1985-1986)",,"A joint resolution to designate the week of November 11, 1985, through November 17, 1985, as ""National Reye's Syndrome Week"".","Sen. Glenn, John H., Jr. [D-OH]",01/24/1985,,,,34,"House - Post Office and Civil Service | Senate - Judiciary",11/12/1985,"Became Public Law No: 99-148."
"S.J.Res. 17",https://www.congress.gov/bill/99th-congress/senate-joint-resolution/17,"99th Congress (1985-1986)",,"A joint resolution to authorize and request the President to issue a proclamation designating April 21 through April 28, 1985, as ""Jewish Heritage Week"".","Sen. D'Amato, Alfonse [R-NY]",01/21/1985,,,,42,"House - Post Office and Civil Service | Senate - Judiciary",04/19/1985,"Became Public Law No: 99-26."
"S.J.Res. 15",https://www.congress.gov/bill/99th-congress/senate-joint-resolution/15,"99th Congress (1985-1986)",,"A joint resolution to designate May 7, 1985, as ""Helsinki Human Rights Day"".","Sen. DeConcini, Dennis [D-AZ]",01/03/1985,,,,41,"House - Foreign Affairs, Post Office and Civil Service | Senate - Judiciary",04/25/1985,"Became Public Law No: 99-29."
"S.J.Res. 6",https://www.congress.gov/bill/99th-congress/senate-joint-resolution/6,"99th Congress (1985-1986)",,"A joint resolution extending the time within which the President may transmit the Budget Message and the Economic Report to the Congress and extending the time within which the Joint Economic Committee shall file its report.","Sen. Dole, Robert J. [R-KS]",01/03/1985,,,,0,,01/09/1985,"Became Public Law No: 99-1."
"S. 3034",https://www.congress.gov/bill/98th-congress/senate-bill/3034,"98th Congress (1983-1984)",,"A bill to grant a Federal charter to the National Society, Daughters of the American Revolution.","Sen. Kassebaum, Nancy Landon [R-KS]",09/28/1984,,,,43,"Senate - Judiciary",10/30/1984,"Became Public Law No: 98-561."
"S. 3021",https://www.congress.gov/bill/98th-congress/senate-bill/3021,"98th Congress (1983-1984)",,"A bill to name the Federal Building in Elkins, West Virginia, the ""Jennings Randolph Federal Center"".","Sen. Stafford, Robert T. [R-VT]",09/25/1984,,,,33,"Senate - Environment and Public Works",10/30/1984,"Became Public Law No: 98-560."
"S. 2947",https://www.congress.gov/bill/98th-congress/senate-bill/2947,"98th Congress (1983-1984)",,"A bill to designate the lock and dam on the Warrior River in Hale County, Alabama, as the ""Armistead I. Selden Lock and Dam"".","Sen. Denton, Jeremiah [R-AL]",08/10/1984,,,,1,"Senate - Environment and Public Works",10/25/1984,"Became Public Law No: 98-546."
"S. 2820",https://www.congress.gov/bill/98th-congress/senate-bill/2820,"98th Congress (1983-1984)",,"A bill to name the Federal Building in McAlester, Oklahoma, the ""Carl Albert Federal Building"".","Sen. Boren, David L. [D-OK]",06/28/1984,,,,1,"Senate - Environment and Public Works",08/21/1984,"Became Public Law No: 98-393."
"S. 2819",https://www.congress.gov/bill/98th-congress/senate-bill/2819,"98th Congress (1983-1984)",,"Housing and Community Development Technical Amendments Act of 1984","Sen. Garn, E. J. (Jake) [R-UT]",06/28/1984,,,,0,"House - Banking, Finance, and Urban Affrs | Senate - Banking, Housing, and Urban Affairs",10/17/1984,"Became Public Law No: 98-479."
"S. 2808",https://www.congress.gov/bill/98th-congress/senate-bill/2808,"98th Congress (1983-1984)",,"Mississippi National Forest Wilderness Act of 1984","Sen. Cochran, Thad [R-MS]",06/28/1984,,,,0,"Senate - Agriculture, Nutrition, and Forestry",10/19/1984,"Became Public Law No: 98-515."
"S. 2776",https://www.congress.gov/bill/98th-congress/senate-bill/2776,"98th Congress (1983-1984)",,"A bill to continue the transition provisions of the Bankruptcy Act until June 27, 1984, and for other purposes.","Sen. Baker, Howard H., Jr. [R-TN]",06/19/1984,,,,1,,06/20/1984,"Became Public Law No: 98-325."
"S. 2773",https://www.congress.gov/bill/98th-congress/senate-bill/2773,"98th Congress (1983-1984)",,"An act to designate certain National Forest System lands in the State of Georgia as wilderness, and for other purposes.","Sen. Nunn, Sam [D-GA]",06/19/1984,,,,1,"Senate - Agriculture, Nutrition, and Forestry",10/19/1984,"Became Public Law No: 98-514."
"S. 2732",https://www.congress.gov/bill/98th-congress/senate-bill/2732,"98th Congress (1983-1984)",,"A bill to amend the Wild and Scenic Rivers Act to permit the control of the lamprey eel in the Pere Marquette River and to designate a portion of the Au Sable River, Michigan, as a component of the National Wild and Scenic Rivers System.","Sen. Levin, Carl [D-MI]",06/06/1984,,,,1,"Senate - Energy and Natural Resources",10/04/1984,"Became Public Law No: 98-444."
"S. 2729",https://www.congress.gov/bill/98th-congress/senate-bill/2729,"98th Congress (1983-1984)",,"A bill for the relief of Jean Willhelm Willrich.","Sen. Wilson, Pete [R-CA]",06/06/1984,,,,0,"House - Judiciary | Senate - Judiciary",07/10/1984,"Became Private Law No: 98-15."
"S. 2706",https://www.congress.gov/bill/98th-congress/senate-bill/2706,"98th Congress (1983-1984)",,"Hazardous Materials Transportation Act Amendments of 1984","Sen. Packwood, Bob [R-OR]",05/23/1984,,,,0,"Senate - Commerce, Science, and Transportation",10/30/1984,"Became Public Law No: 98-559."
"S. 2688",https://www.congress.gov/bill/98th-congress/senate-bill/2688,"98th Congress (1983-1984)",,"An act to authorize appropriations for fiscal year 1985 to carry out the Natural Gas Pipeline Safety Act of 1968 and the Hazardous Liquid Pipeline Safety Act of 1979, and for other purposes.","Sen. Packwood, Bob [R-OR]",05/17/1984,,,,0,"Senate - Commerce, Science, and Transportation",10/11/1984,"Became Public Law No: 98-464."
"S. 2663",https://www.congress.gov/bill/98th-congress/senate-bill/2663,"98th Congress (1983-1984)",,"An Act pertaining to the inheritance of trust or restricted land on the Lake Traverse Indian Reservation, North Dakota and South Dakota, and for other purposes.","Sen. Abdnor, James [R-SD]",05/10/1984,,,,1,"House - Interior and Insular Affairs | Senate - Indian Affairs",10/19/1984,"Became Public Law No: 98-513."
"S. 2616",https://www.congress.gov/bill/98th-congress/senate-bill/2616,"98th Congress (1983-1984)",,"An act to revise and extend the programs of assistance under titles X and XX of the Public Health Service Act.","Sen. Denton, Jeremiah [R-AL]",05/01/1984,,,,9,"Senate - Labor and Human Resources",10/19/1984,"Became Public Law No: 98-512."
"S. 2614",https://www.congress.gov/bill/98th-congress/senate-bill/2614,"98th Congress (1983-1984)",,"Indian Financing Act Amendments of 1984","Sen. Andrews, Mark [R-ND]",05/01/1984,,,,1,"House - Interior and Insular Affairs | Senate - Indian Affairs",10/04/1984,"Became Public Law No: 98-449."
"S. 2603",https://www.congress.gov/bill/98th-congress/senate-bill/2603,"98th Congress (1983-1984)",,"Older Americans Act Amendments of 1984","Sen. Grassley, Chuck [R-IA]",04/26/1984,,,,62,"Senate - Labor and Human Resources",10/09/1984,"Became Public Law No: 98-459."
"S. 2597",https://www.congress.gov/bill/98th-congress/senate-bill/2597,"98th Congress (1983-1984)",,"An original bill to authorize the awarding of special congressional gold medals to the daughter of Harry S Truman, to Lady Bird Johnson, and to Elie Wiesel.","Sen. Garn, E. J. (Jake) [R-UT]",04/25/1984,,,,0,"Senate - Banking, Housing, and Urban Affairs",05/08/1984,"Became Public Law No: 98-278."
"S. 2583",https://www.congress.gov/bill/98th-congress/senate-bill/2583,"98th Congress (1983-1984)",,"A bill to authorize United States participation in the ""Office International de la Vigne et du Vin"" (the International Office of the Vine and Wine).","Sen. Percy, Charles H. [R-IL]",04/24/1984,,,,0,"House - Foreign Affairs | Senate - Foreign Relations",10/25/1984,"Became Public Law No: 98-545."
"S. 2570",https://www.congress.gov/bill/98th-congress/senate-bill/2570,"98th Congress (1983-1984)",,"A bill to continue the transition provisions of the Bankruptcy Act until May 26, 1984, and for other purposes.","Sen. Baker, Howard H., Jr. [R-TN]",04/12/1984,,,,2,,04/30/1984,"Became Public Law No: 98-271."
"S. 2565",https://www.congress.gov/bill/98th-congress/senate-bill/2565,"98th Congress (1983-1984)",,"Human Services Reauthorization Act","Sen. Denton, Jeremiah [R-AL]",04/12/1984,,,,7,"Senate - Labor and Human Resources",10/30/1984,"Became Public Law No: 98-558."
"S. 2556",https://www.congress.gov/bill/98th-congress/senate-bill/2556,"98th Congress (1983-1984)",,"An act to authorize appropriations for the American Folklife Center for fiscal years 1985 and 1986, and for other purposes.","Sen. Mathias, Charles McC., Jr. [R-MD]",04/11/1984,,,,0,"Senate - Rules and Administration",08/21/1984,"Became Public Law No: 98-392."
"S. 2526",https://www.congress.gov/bill/98th-congress/senate-bill/2526,"98th Congress (1983-1984)",,"Coast Guard Authorization Act of 1984","Sen. Packwood, Bob [R-OR]",04/03/1984,,,,1,"Senate - Commerce, Science, and Transportation",10/30/1984,"Became Public Law No: 98-557."
"S. 2507",https://www.congress.gov/bill/98th-congress/senate-bill/2507,"98th Congress (1983-1984)",,"A bill to continue the transition provisions of the Bankruptcy Act until May 1, 1984, and for other purposes.","Sen. Baker, Howard H., Jr. [R-TN]",03/30/1984,,,,4,,03/31/1984,"Became Public Law No: 98-249."
"S. 2499",https://www.congress.gov/bill/98th-congress/senate-bill/2499,"98th Congress (1983-1984)",,"Maritime Appropriation Authorization Act for Fiscal Year 1985","Sen. Stevens, Ted [R-AK]",03/29/1984,,,,1,"Senate - Commerce, Science, and Transportation",10/30/1984,"Became Public Law No: 98-556."
"S. 2496",https://www.congress.gov/bill/98th-congress/senate-bill/2496,"98th Congress (1983-1984)",,"Education Amendments of 1984","Sen. Quayle, Dan [R-IN]",03/29/1984,,,,4,"House - Education and Labor | Senate - Labor and Human Resources",10/19/1984,"Became Public Law No: 98-511."
"S. 2483",https://www.congress.gov/bill/98th-congress/senate-bill/2483,"98th Congress (1983-1984)",,"A bill to rename Dulles International Airport in Virginia as the ""Washington Dulles International Airport"".","Sen. Trible, Paul S., Jr. [R-VA]",03/27/1984,,,,1,"Senate - Commerce, Science, and Transportation",10/19/1984,"Became Public Law No: 98-510."
"S. 2461",https://www.congress.gov/bill/98th-congress/senate-bill/2461,"98th Congress (1983-1984)",,"A bill to designate a Federal building in Bangor, Maine, as the ""Margaret Chase Smith Federal Building"".","Sen. Mitchell, George J. [D-ME]",03/22/1984,,,,34,"House - Public Works and Transportation | Senate - Environment and Public Works",05/08/1984,"Became Public Law No: 98-279."
"S. 2460",https://www.congress.gov/bill/98th-congress/senate-bill/2460,"98th Congress (1983-1984)",,"A bill to designate a Federal building in Augusta, Maine, as the ""Edmund S. Muskie Federal Building"".","Sen. Mitchell, George J. [D-ME]",03/22/1984,,,,29,"House - Public Works and Transportation | Senate - Environment and Public Works",05/08/1984,"Became Public Law No: 98-277."
"S. 2449",https://www.congress.gov/bill/98th-congress/senate-bill/2449,"98th Congress (1983-1984)",,"A bill for the relief of the Sisters of Mercy of the Union, Province of St. Louis, Missouri.","Sen. Tower, John G. [R-TX]",03/20/1984,,,,0,"House - Judiciary | Senate - Labor and Human Resources",10/30/1984,"Became Private Law No: 98-48."
"S. 2418",https://www.congress.gov/bill/98th-congress/senate-bill/2418,"98th Congress (1983-1984)",,"A bill to authorize and direct the Librarian of Congress, subject to the supervision and authority of a Federal, civilian, or military agency, to proceed with the construction of the Library of Congress Mass Book Deacidification Facility, and for other purposes.","Sen. Mathias, Charles McC., Jr. [R-MD]",03/13/1984,,,,6,"House - Public Works and Transportation | Senate - Rules and Administration",09/28/1984,"Became Public Law No: 98-427."
"S. 2413",https://www.congress.gov/bill/98th-congress/senate-bill/2413,"98th Congress (1983-1984)",,"A bill to recognize the organization known as the American Gold Star Mothers, Incorporated.","Sen. Denton, Jeremiah [R-AL]",03/12/1984,,,,79,"House - Judiciary | Senate - Judiciary",06/12/1984,"Became Public Law No: 98-314."
"S. 2403",https://www.congress.gov/bill/98th-congress/senate-bill/2403,"98th Congress (1983-1984)",,"A bill to declare that the United States holds certain lands in trust for the Pueblo de Cochiti.","Sen. Domenici, Pete V. [R-NM]",03/08/1984,,,,1,"Senate - Indian Affairs",07/09/1984,"Became Public Law No: 98-344."
"S. 2392",https://www.congress.gov/bill/98th-congress/senate-bill/2392,"98th Congress (1983-1984)",,"A bill to authorize the President to appoint Donald D. Engen to the office of Administrator of the Federal Aviation Administration.","Sen. Kassebaum, Nancy Landon [R-KS]",03/06/1984,,,,1,"Senate - Commerce, Science, and Transportation",04/10/1984,"Became Public Law No: 98-256."
