"Downloaded on",02/17/2020,"11:59:34 EST"
"Search URL",https://www.congress.gov/search?s=2&searchResultViewType=expanded&KWICView=false&q=%7B%22source%22%3A%5B%22legislation%22%5D%2C%22chamber%22%3A%22Senate%22%2C%22congress%22%3A%5B%22108%22%2C%22107%22%2C%22106%22%2C%22105%22%2C%22104%22%2C%22103%22%5D%2C%22bill-status%22%3A%5B%22law%22%5D%7D

"Legislation Number",URL,Congress,"Amends Bill",Title,Sponsor,"Date of Introduction","Date Offered","Date Submitted","Date Proposed","Number of Cosponsors",Committees,"Latest Action Date","Latest Action"
"S. 2000",https://www.congress.gov/bill/106th-congress/senate-bill/2000,"106th Congress (1999-2000)",,"A bill for the relief of Guy Taylor.","Sen. Feinstein, Dianne [D-CA]",01/24/2000,,,,0,"House - Judiciary | Senate - Judiciary",11/22/2000,"Became Private Law No: 106-21."
"S. 1972",https://www.congress.gov/bill/106th-congress/senate-bill/1972,"106th Congress (1999-2000)",,"A bill to direct the Secretary of Agriculture to convey to the town of Dolores, Colorado, the current site of the Joe Rowell Park.","Sen. Allard, Wayne [R-CO]",11/19/1999,,,,0,"House - Resources | Senate - Energy and Natural Resources",12/19/2000,"Became Public Law No: 106-548."
"S. 1967",https://www.congress.gov/bill/106th-congress/senate-bill/1967,"106th Congress (1999-2000)",,"A bill to make technical corrections to the status of certain land held in trust for the Mississippi Band of Choctaw Indians, to take certain land into trust for that Band, and for other purposes.","Sen. Cochran, Thad [R-MS]",11/18/1999,,,,1,"House - Resources | Senate - Indian Affairs",06/29/2000,"Became Public Law No: 106-228."
"S. 1937",https://www.congress.gov/bill/106th-congress/senate-bill/1937,"106th Congress (1999-2000)",,"A bill to amend the Pacific Northwest Electric Power Planning and Conservation Act to provide for sales of electricity by the Bonneville Power Administration to joint operating entities.","Sen. Craig, Larry E. [R-ID]",11/17/1999,,,,0,"House - Resources, Commerce | Senate - Energy and Natural Resources",09/22/2000,"Became Public Law No: 106-273."
"S. 1936",https://www.congress.gov/bill/106th-congress/senate-bill/1936,"106th Congress (1999-2000)",,"Bend Pine Nursery Land Conveyance Act","Sen. Wyden, Ron [D-OR]",11/16/1999,,,,1,"House - Resources | Senate - Energy and Natural Resources",11/22/2000,"Became Public Law No: 106-526."
"S. 1910",https://www.congress.gov/bill/106th-congress/senate-bill/1910,"106th Congress (1999-2000)",,"A bill to amend the Act establishing Women's Rights National Historical Park to permit the Secretary of the Interior to acquire title in fee simple to the Hunt House located in Waterloo, New York.","Sen. Moynihan, Daniel Patrick [D-NY]",11/10/1999,,,,2,"House - Resources | Senate - Energy and Natural Resources",08/08/2000,"Became Public Law No: 106-258."
"S. 1898",https://www.congress.gov/bill/106th-congress/senate-bill/1898,"106th Congress (1999-2000)",,"Interstate Transportation of Dangerous Criminals Act of 2000","Sen. Dorgan, Byron L. [D-ND]",11/09/1999,,,,9,"House - Judiciary | Senate - Judiciary",12/21/2000,"Became Public Law No: 106-560."
"S. 1894",https://www.congress.gov/bill/106th-congress/senate-bill/1894,"106th Congress (1999-2000)",,"A bill to provide for the conveyance of certain land to Park County, Wyoming.","Sen. Thomas, Craig [R-WY]",11/09/1999,,,,1,"House - Resources | Senate - Energy and Natural Resources",11/09/2000,"Became Public Law No: 106-494."
"S. 1892",https://www.congress.gov/bill/106th-congress/senate-bill/1892,"106th Congress (1999-2000)",,"A bill to authorize the acquisition of the Valles Caldera, to provide for an effective land and wildlife management program for this resource within the Department of Agriculture, and for other purposes.","Sen. Domenici, Pete V. [R-NM]",11/09/1999,,,,1,"House - Resources | Senate - Energy and Natural Resources",07/25/2000,"Became Public Law No: 106-248."
"S. 1880",https://www.congress.gov/bill/106th-congress/senate-bill/1880,"106th Congress (1999-2000)",,"Minority Health and Health Disparities Research and Education Act of 2000","Sen. Kennedy, Edward M. [D-MA]",11/08/1999,,,,8,"Senate - Health, Education, Labor, and Pensions",11/22/2000,"Became Public Law No: 106-525."
"S. 1866",https://www.congress.gov/bill/106th-congress/senate-bill/1866,"106th Congress (1999-2000)",,"John H. Chafee Coastal Barrier Resources System Act","Sen. Smith, Bob [R-NH]",11/04/1999,,,,28,"House - Resources",12/09/1999,"Became Public Law No: 106-167."
"S. 1865",https://www.congress.gov/bill/106th-congress/senate-bill/1865,"106th Congress (1999-2000)",,"America's Law Enforcement and Mental Health Project","Sen. DeWine, Mike [R-OH]",11/04/1999,,,,1,"House - Judiciary | Senate - Judiciary",11/13/2000,"Became Public Law No: 106-515."
"S. 1849",https://www.congress.gov/bill/106th-congress/senate-bill/1849,"106th Congress (1999-2000)",,"White Clay Creek Wild and Scenic Rivers System Act","Sen. Biden, Joseph R., Jr. [D-DE]",11/03/1999,,,,1,"House - Resources | Senate - Energy and Natural Resources",10/24/2000,"Became Public Law No: 106-357."
"S. 1836",https://www.congress.gov/bill/106th-congress/senate-bill/1836,"106th Congress (1999-2000)",,"A bill to extend the deadline for commencement of construction of a hydroelectric project in the State of Alabama.","Sen. Hollings, Ernest F. [D-SC]",11/01/1999,,,,1,"House - Commerce | Senate - Energy and Natural Resources",05/26/2000,"Became Public Law No: 106-213."
"S. 1809",https://www.congress.gov/bill/106th-congress/senate-bill/1809,"106th Congress (1999-2000)",,"Developmental Disabilities Assistance and Bill of Rights Act of 2000","Sen. Jeffords, James M. [R-VT]",10/27/1999,,,,9,"House - Education and the Workforce, Commerce | Senate - Health, Education, Labor, and Pensions",10/30/2000,"Became Public Law No: 106-402."
"S. 1794",https://www.congress.gov/bill/106th-congress/senate-bill/1794,"106th Congress (1999-2000)",,"A bill to designate the Federal courthouse at 145 East Simpson Avenue in Jackson, Wyoming, as the ""Clifford P. Hansen Federal Courthouse"".","Sen. Thomas, Craig [R-WY]",10/26/1999,,,,1,"House - Transportation and Infrastructure | Senate - Environment and Public Works",10/13/2000,"Became Public Law No: 106-308."
"S. 1778",https://www.congress.gov/bill/106th-congress/senate-bill/1778,"106th Congress (1999-2000)",,"A bill to provide for equal exchanges of land around the Cascade Reservoir.","Sen. Craig, Larry E. [R-ID]",10/25/1999,,,,1,"House - Resources | Senate - Energy and Natural Resources",11/09/2000,"Became Public Law No: 106-493."
"S. 1769",https://www.congress.gov/bill/106th-congress/senate-bill/1769,"106th Congress (1999-2000)",,"Continued Reporting of Intercepted Wire, Oral, and Electronic Communications Act","Sen. Leahy, Patrick J. [D-VT]",10/22/1999,,,,1,"House - Judiciary | Senate - Judiciary",05/02/2000,"Became Public Law No: 106-197."
"S. 1761",https://www.congress.gov/bill/106th-congress/senate-bill/1761,"106th Congress (1999-2000)",,"Lower Rio Grande Valley Water Resources Conservation and Improvement Act of 2000","Sen. Hutchison, Kay Bailey [R-TX]",10/21/1999,,,,1,"House - Resources | Senate - Energy and Natural Resources",12/28/2000,"Became Public Law No: 106-576."
"S. 1752",https://www.congress.gov/bill/106th-congress/senate-bill/1752,"106th Congress (1999-2000)",,"Coastal Barrier Resources Reauthorization Act of 2000","Sen. Chafee, John H. [R-RI]",10/20/1999,,,,5,"Senate - Environment and Public Works",11/13/2000,"Became Public Law No: 106-514."
"S. 1744",https://www.congress.gov/bill/106th-congress/senate-bill/1744,"106th Congress (1999-2000)",,"An original bill to amend the Endangered Species Act of 1973 to provide that certain species conservation reports shall continue to be submitted.","Sen. Chafee, John H. [R-RI]",10/18/1999,,,,1,"Senate - Environment and Public Works",05/18/2000,"Became Public Law No: 106-201."
"S. 1733",https://www.congress.gov/bill/106th-congress/senate-bill/1733,"106th Congress (1999-2000)",,"Electronic Benefit Transfer Interoperability and Portability Act of 2000","Sen. Fitzgerald, Peter [R-IL]",10/14/1999,,,,10,"House - Agriculture | Senate - Agriculture, Nutrition, and Forestry",02/11/2000,"Became Public Law No: 106-171."
"S. 1707",https://www.congress.gov/bill/106th-congress/senate-bill/1707,"106th Congress (1999-2000)",,"A bill to amend the Inspector General Act of 1978 (5 U.S.C. App.) to provide that certain designated Federal entities shall be establishments under such Act, and for other purposes.","Sen. Thompson, Fred [R-TN]",10/07/1999,,,,3,"House - Government Reform | Senate - Governmental Affairs",11/01/2000,"Became Public Law No: 106-422."
"S. 1705",https://www.congress.gov/bill/106th-congress/senate-bill/1705,"106th Congress (1999-2000)",,"Castle Rock Ranch Acquisition Act of 2000","Sen. Craig, Larry E. [R-ID]",10/07/1999,,,,1,"House - Resources | Senate - Energy and Natural Resources",11/01/2000,"Became Public Law No: 106-421."
"S. 1694",https://www.congress.gov/bill/106th-congress/senate-bill/1694,"106th Congress (1999-2000)",,"Hawaii Water Resources Act of 2000","Sen. Akaka, Daniel K. [D-HI]",10/06/1999,,,,1,"House - Resources | Senate - Energy and Natural Resources",12/23/2000,"Became Public Law No: 106-566."
"S. 1670",https://www.congress.gov/bill/106th-congress/senate-bill/1670,"106th Congress (1999-2000)",,"A bill to revise the boundary of Fort Matanzas National Monument, and for other purposes.","Sen. Graham, Bob [D-FL]",09/30/1999,,,,1,"House - Resources | Senate - Energy and Natural Resources",11/22/2000,"Became Public Law No: 106-524."
"S. 1652",https://www.congress.gov/bill/106th-congress/senate-bill/1652,"106th Congress (1999-2000)",,"A bill to designate the Old Executive Office Building located at 17th Street and Pennsylvania Avenue, NW, in Washington, District of Columbia, as the Dwight D. Eisenhower Executive Office Building.","Sen. Chafee, John H. [R-RI]",09/28/1999,,,,20,"House - Transportation and Infrastructure | Senate - Environment and Public Works",11/09/1999,"Became Public Law No: 106-92."
"S. 1638",https://www.congress.gov/bill/106th-congress/senate-bill/1638,"106th Congress (1999-2000)",,"A bill to amend the Omnibus Crime Control and Safe Streets Act of 1968 to extend the retroactive eligibility dates for financial assistance for higher education for spouses and dependent children of Federal, State, and local law enforcement officers who are killed in the line of duty.","Sen. Ashcroft, John [R-MO]",09/24/1999,,,,14,"House - Judiciary | Senate - Judiciary",10/02/2000,"Became Public Law No: 106-276."
"S. 1637",https://www.congress.gov/bill/106th-congress/senate-bill/1637,"106th Congress (1999-2000)",,"A bill to extend through the end of the current fiscal year certain expiring Federal Aviation Administration authorizations.","Sen. Lott, Trent [R-MS]",09/24/1999,,,,0,,09/29/1999,"Became Public Law No: 106-59."
"S. 1629",https://www.congress.gov/bill/106th-congress/senate-bill/1629,"106th Congress (1999-2000)",,"Oregon Land Exchange Act of 2000","Sen. Smith, Gordon H. [R-OR]",09/23/1999,,,,1,"House - Resources | Senate - Energy and Natural Resources",08/08/2000,"Became Public Law No: 106-257."
"S. 1606",https://www.congress.gov/bill/106th-congress/senate-bill/1606,"106th Congress (1999-2000)",,"A bill to extend for 9 additional months the period for which chapter 12 of title 11, United States Code, is reenacted.","Sen. Grassley, Chuck [R-IA]",09/21/1999,,,,1,,10/09/1999,"Became Public Law No: 106-70."
"S. 1595",https://www.congress.gov/bill/106th-congress/senate-bill/1595,"106th Congress (1999-2000)",,"A bill to designate the United States courthouse at 401 West Washington Street in Phoenix, Arizona, as the ""Sandra Day O'Connor United States Courthouse"".","Sen. Kyl, Jon [R-AZ]",09/16/1999,,,,1,"House - Transportation and Infrastructure | Senate - Environment and Public Works",12/09/1999,"Became Public Law No: 106-166."
"S. 1586",https://www.congress.gov/bill/106th-congress/senate-bill/1586,"106th Congress (1999-2000)",,"Indian Land Consolidation Act Amendments of 2000","Sen. Campbell, Ben Nighthorse [R-CO]",09/15/1999,,,,1,"House - Resources | Senate - Indian Affairs",11/07/2000,"Became Public Law No: 106-462."
"S. 1567",https://www.congress.gov/bill/106th-congress/senate-bill/1567,"106th Congress (1999-2000)",,"A bill to designate the United States courthouse located at 223 Broad Avenue in Albany, Georgia, as the 'C.B. King United States Courthouse'. ","Sen. Coverdell, Paul [R-GA]",09/08/1999,,,,1,"House - Transportation and Infrastructure | Senate - Environment and Public Works",05/02/2000,"Became Public Law No: 106-196."
"S. 1546",https://www.congress.gov/bill/106th-congress/senate-bill/1546,"106th Congress (1999-2000)",,"A bill to amend the International Religious Freedom Act of 1998 to provide additional administrative authorities to the United States Commission on International Religious Freedom, and to make technical corrections to that Act, and for other purposes.","Sen. Nickles, Don [R-OK]",08/05/1999,,,,2,,08/17/1999,"Became Public Law No: 106-55."
"S. 1543",https://www.congress.gov/bill/106th-congress/senate-bill/1543,"106th Congress (1999-2000)",,"A bill to amend the Agricultural Adjustment Act of 1938 to release and protect the release of tobacco production and marketing information.","Sen. McConnell, Mitch [R-KY]",08/05/1999,,,,6,,08/13/1999,"Became Public Law No: 106-47."
"S. 1515",https://www.congress.gov/bill/106th-congress/senate-bill/1515,"106th Congress (1999-2000)",,"Radiation Exposure Compensation Act Amendments of 2000","Sen. Hatch, Orrin G. [R-UT]",08/05/1999,,,,6,"House - Judiciary | Senate - Health, Education, Labor, and Pensions, Judiciary",07/10/2000,"Became Public Law No: 106-245."
"S. 1513",https://www.congress.gov/bill/106th-congress/senate-bill/1513,"106th Congress (1999-2000)",,"A bill for the relief of Jacqueline Salinas and her children Gabriela Salinas, Alejandro Salinas, and Omar Salinas.","Sen. Thompson, Fred [R-TN]",08/05/1999,,,,0,"House - Judiciary | Senate - Judiciary",11/22/2000,"Became Private Law No: 106-20."
"S. 1508",https://www.congress.gov/bill/106th-congress/senate-bill/1508,"106th Congress (1999-2000)",,"Indian Tribal Justice Technical and Legal Assistance Act of 2000","Sen. Campbell, Ben Nighthorse [R-CO]",08/05/1999,,,,0,"House - Resources, Judiciary | Senate - Indian Affairs",12/21/2000,"Became Public Law No: 106-559."
"S. 1482",https://www.congress.gov/bill/106th-congress/senate-bill/1482,"106th Congress (1999-2000)",,"National Marine Sanctuaries Amendments Act of 2000","Sen. Snowe, Olympia J. [R-ME]",08/04/1999,,,,5,"Senate - Commerce, Science, and Transportation",11/13/2000,"Became Public Law No: 106-513."
"S. 1474",https://www.congress.gov/bill/106th-congress/senate-bill/1474,"106th Congress (1999-2000)",,"Palmetto Bend Conveyance Act","Sen. Hutchison, Kay Bailey [R-TX]",08/02/1999,,,,0,"Senate - Energy and Natural Resources",11/13/2000,"Became Public Law No: 106-512."
"S. 1455",https://www.congress.gov/bill/106th-congress/senate-bill/1455,"106th Congress (1999-2000)",,"College Scholarship Fraud Prevention Act of 2000","Sen. Abraham, Spencer [R-MI]",07/28/1999,,,,4,"House - Judiciary, Education and the Workforce | Senate - Judiciary",11/01/2000,"Became Public Law No: 106-420."
"S. 1438",https://www.congress.gov/bill/106th-congress/senate-bill/1438,"106th Congress (1999-2000)",,"National Law Enforcement Museum Act","Sen. Campbell, Ben Nighthorse [R-CO]",07/27/1999,,,,10,"Senate - Energy and Natural Resources",11/09/2000,"Became Public Law No: 106-492."
"S. 1418",https://www.congress.gov/bill/106th-congress/senate-bill/1418,"106th Congress (1999-2000)",,"A bill to provide for the holding of court at Natchez, Mississippi in the same manner as court is held at Vicksburg, Mississippi, and for other purposes.","Sen. Cochran, Thad [R-MS]",07/22/1999,,,,0,"House - Judiciary | Senate - Judiciary",12/06/1999,"Became Public Law No: 106-130."
"S. 1402",https://www.congress.gov/bill/106th-congress/senate-bill/1402,"106th Congress (1999-2000)",,"Veterans Benefits and Health Care Improvement Act of 2000","Sen. Specter, Arlen [R-PA]",07/20/1999,,,,0,"House - Veterans' Affairs, Armed Services | Senate - Veterans' Affairs",11/01/2000,"Became Public Law No: 106-419."
"S. 1398",https://www.congress.gov/bill/106th-congress/senate-bill/1398,"106th Congress (1999-2000)",,"A bill to clarify certain boundaries on maps relating to the Coastal Barrier Resources System.","Sen. Helms, Jesse [R-NC]",07/20/1999,,,,0,"House - Resources | Senate - Environment and Public Works",11/29/1999,"Became Public Law No: 106-116."
