Congress Number,Legislation Number,Name Bill,Number of Cosponsors,Sponsor,Cosponsor
98,S.J.Res. 96,True,29,"Sen. Heinz, John [R-PA]",True,
98,S.J.Res. 96,True,29,"Sen. Grassley, Chuck [R-IA]",True,
98,S.J.Res. 96,True,29,"Sen. Bumpers, Dale [D-AR]",True,
98,S.J.Res. 96,True,29,"Sen. Exon, J. James [D-NE]",True,
98,S.J.Res. 96,True,29,"Sen. Gorton, Slade [R-WA]",True,
98,S.J.Res. 96,True,29,"Sen. Boren, David L. [D-OK]",True,
98,S.J.Res. 96,True,29,"Sen. Armstrong, William L. [R-CO]",True,
98,S.J.Res. 96,True,29,"Sen. Nickles, Don [R-OK]",True,
98,S.J.Res. 96,True,29,"Sen. Roth Jr., William V. [R-DE]",True,
98,S.J.Res. 96,True,29,"Sen. Dole, Robert J. [R-KS]",True,
98,S.J.Res. 96,True,29,"Sen. Leahy, Patrick J. [D-VT]",True,
98,S.J.Res. 96,True,29,"Sen. Metzenbaum, Howard M. [D-OH]",True,
98,S.J.Res. 96,True,29,"Sen. Thurmond, Strom [R-SC]",True,
98,S.J.Res. 96,True,29,"Sen. Mitchell, George J. [D-ME]",True,
101,S.J.Res. 96,False,58,"Sen. Bryan, Richard H. [D-NV]",True,
101,S.J.Res. 96,False,58,"Sen. Durenberger, Dave [R-MN]",True,
101,S.J.Res. 96,False,58,"Sen. Gore, Albert, Jr. [D-TN]",True,
101,S.J.Res. 96,False,58,"Sen. Kohl, Herb [D-WI]",True,
101,S.J.Res. 96,False,58,"Sen. Lieberman, Joseph I. [D-CT]",True,
101,S.J.Res. 96,False,58,"Sen. Packwood, Bob [R-OR]",True,
101,S.J.Res. 96,False,58,"Sen. Rockefeller, John D., IV [D-WV]",True,
101,S.J.Res. 96,False,58,"Sen. Wilson, Pete [R-CA]",True,
101,S.J.Res. 96,False,58,"Sen. Levin, Carl [D-MI]",True,
101,S.J.Res. 96,False,58,"Sen. Pressler, Larry [R-SD]",True,
101,S.J.Res. 96,False,58,"Sen. Pryor, David H. [D-AR]",True,
101,S.J.Res. 96,False,58,"Sen. Nunn, Sam [D-GA]",True,
101,S.J.Res. 96,False,58,"Sen. Garn, E. J. (Jake) [R-UT]",True,
101,S.J.Res. 96,False,58,"Sen. Matsunaga, Spark M. [D-HI]",True,
101,S.J.Res. 96,False,58,"Sen. Simon, Paul [D-IL]",True,
101,S.J.Res. 96,False,58,"Sen. Kerry, John F. [D-MA]",True,
101,S.J.Res. 96,False,58,"Sen. Wirth, Timothy [D-CO]",True,
101,S.J.Res. 96,False,58,"Sen. Dole, Robert J. [R-KS]",True,
101,S.J.Res. 96,False,58,"Sen. McClure, James A. [R-ID]",True,
101,S.J.Res. 96,False,58,"Sen. Burdick, Quentin N. [D-ND]",True,
101,S.J.Res. 96,False,58,"Sen. Conrad, Kent [D-ND]",True,
101,S.J.Res. 96,False,58,"Sen. Johnston, J. Bennett [D-LA]",True,
101,S.J.Res. 96,False,58,"Sen. Moynihan, Daniel Patrick [D-NY]",True,
101,S.J.Res. 96,False,58,"Sen. Pell, Claiborne [D-RI]",True,
101,S.J.Res. 96,False,58,"Sen. Reid, Harry [D-NV]",True,
101,S.J.Res. 96,False,58,"Sen. Coats, Daniel [R-IN]",True,
101,S.J.Res. 96,False,58,"Sen. Roth Jr., William V. [R-DE]",True,
101,S.J.Res. 96,False,58,"Sen. Shelby, Richard C. [D-AL]",True,
101,S.J.Res. 96,False,58,"Sen. Symms, Steven D. [R-ID]",True,
101,S.J.Res. 96,False,58,"Sen. Sarbanes, Paul S. [D-MD]",True,
101,S.J.Res. 96,False,58,"Sen. Metzenbaum, Howard M. [D-OH]",True,
101,S.J.Res. 96,False,58,"Sen. Kasten, Robert W., Jr. [R-WI]",True,
101,S.J.Res. 96,False,58,"Sen. Robb, Charles S. [D-VA]",True,
101,S.J.Res. 96,False,58,"Sen. D'Amato, Alfonse [R-NY]",True,
101,S.J.Res. 96,False,58,"Sen. Specter, Arlen [R-PA]",True,
101,S.J.Res. 96,False,58,"Sen. Stevens, Ted [R-AK]",True,
101,S.J.Res. 96,False,58,"Sen. Hollings, Ernest F. [D-SC]",True,
101,S.J.Res. 96,False,58,"Sen. Chafee, John H. [R-RI]",True,
101,S.J.Res. 96,False,58,"Sen. Mack, Connie, III [R-FL]",True,
101,S.J.Res. 96,False,58,"Sen. Warner, John [R-VA]",True,
101,S.J.Res. 96,False,58,"Sen. Hatfield, Mark O. [R-OR]",True,
101,S.J.Res. 96,False,58,"Sen. Kennedy, Edward M. [D-MA]",True,
101,S.J.Res. 96,False,58,"Sen. Riegle, Donald W., Jr. [D-MI]",True,
101,S.J.Res. 96,False,58,"Sen. Lugar, Richard G. [R-IN]",True,
101,S.J.Res. 96,False,58,"Sen. Bentsen, Lloyd M. [D-TX]",True,
101,S.J.Res. 96,False,58,"Sen. Armstrong, William L. [R-CO]",True,
101,S.J.Res. 96,False,58,"Sen. Fowler, Wyche, Jr. [D-GA]",True,
101,S.J.Res. 96,False,58,"Sen. Heflin, Howell [D-AL]",True,
101,S.J.Res. 96,False,58,"Sen. Dixon, Alan J. [D-IL]",True,
101,S.J.Res. 96,False,58,"Sen. Boren, David L. [D-OK]",True,
101,S.J.Res. 96,False,58,"Sen. Dodd, Christopher J. [D-CT]",True,
101,S.J.Res. 96,False,58,"Sen. Cranston, Alan [D-CA]",True,
101,S.J.Res. 96,False,58,"Sen. Kassebaum, Nancy Landon [R-KS]",True,
101,S.J.Res. 96,False,58,"Sen. Gorton, Slade [R-WA]",True,
101,S.J.Res. 96,False,58,"Sen. Lott, Trent [R-MS]",True,
101,S.J.Res. 96,False,58,"Sen. Mitchell, George J. [D-ME]",True,
101,S.J.Res. 96,False,58,"Sen. Cochran, Thad [R-MS]",True,
101,S.J.Res. 96,False,58,"Sen. Kerrey, J. Robert [D-NE]",True,
100,S.J.Res. 96,False,51,"Sen. Adams, Brock [D-WA]",True,
100,S.J.Res. 96,False,51,"Sen. Bentsen, Lloyd M. [D-TX]",True,
100,S.J.Res. 96,False,51,"Sen. Bond, Christopher S. [R-MO]",True,
100,S.J.Res. 96,False,51,"Sen. Boren, David L. [D-OK]",True,
100,S.J.Res. 96,False,51,"Sen. Boschwitz, Rudy [R-MN]",True,
100,S.J.Res. 96,False,51,"Sen. Breaux, John B. [D-LA]",True,
100,S.J.Res. 96,False,51,"Sen. Bumpers, Dale [D-AR]",True,
100,S.J.Res. 96,False,51,"Sen. Burdick, Quentin N. [D-ND]",True,
100,S.J.Res. 96,False,51,"Sen. Chiles, Lawton [D-FL]",True,
100,S.J.Res. 96,False,51,"Sen. Cohen, William S. [R-ME]",True,
100,S.J.Res. 96,False,51,"Sen. Danforth, John C. [R-MO]",True,
100,S.J.Res. 96,False,51,"Sen. Dixon, Alan J. [D-IL]",True,
100,S.J.Res. 96,False,51,"Sen. Dole, Robert J. [R-KS]",True,
100,S.J.Res. 96,False,51,"Sen. Domenici, Pete V. [R-NM]",True,
100,S.J.Res. 96,False,51,"Sen. Exon, J. James [D-NE]",True,
100,S.J.Res. 96,False,51,"Sen. Fowler, Wyche, Jr. [D-GA]",True,
100,S.J.Res. 96,False,51,"Sen. Gore, Albert, Jr. [D-TN]",True,
100,S.J.Res. 96,False,51,"Sen. Grassley, Chuck [R-IA]",True,
100,S.J.Res. 96,False,51,"Sen. Hecht, Chic [R-NV]",True,
100,S.J.Res. 96,False,51,"Sen. Heinz, John [R-PA]",True,
100,S.J.Res. 96,False,51,"Sen. Heflin, Howell [D-AL]",True,
100,S.J.Res. 96,False,51,"Sen. Johnston, J. Bennett [D-LA]",True,
100,S.J.Res. 96,False,51,"Sen. Kassebaum, Nancy Landon [R-KS]",True,
100,S.J.Res. 96,False,51,"Sen. Kasten, Robert W., Jr. [R-WI]",True,
100,S.J.Res. 96,False,51,"Sen. Kerry, John F. [D-MA]",True,
100,S.J.Res. 96,False,51,"Sen. Lautenberg, Frank R. [D-NJ]",True,
100,S.J.Res. 96,False,51,"Sen. Leahy, Patrick J. [D-VT]",True,
100,S.J.Res. 96,False,51,"Sen. Levin, Carl [D-MI]",True,
100,S.J.Res. 96,False,51,"Sen. Matsunaga, Spark M. [D-HI]",True,
100,S.J.Res. 96,False,51,"Sen. McCain, John [R-AZ]",True,
100,S.J.Res. 96,False,51,"Sen. Melcher, John [D-MT]",True,
100,S.J.Res. 96,False,51,"Sen. Mikulski, Barbara A. [D-MD]",True,
100,S.J.Res. 96,False,51,"Sen. Moynihan, Daniel Patrick [D-NY]",True,
100,S.J.Res. 96,False,51,"Sen. Nickles, Don [R-OK]",True,
100,S.J.Res. 96,False,51,"Sen. Nunn, Sam [D-GA]",True,
100,S.J.Res. 96,False,51,"Sen. Pell, Claiborne [D-RI]",True,
100,S.J.Res. 96,False,51,"Sen. Pressler, Larry [R-SD]",True,
100,S.J.Res. 96,False,51,"Sen. Reid, Harry [D-NV]",True,
100,S.J.Res. 96,False,51,"Sen. Riegle, Donald W., Jr. [D-MI]",True,
100,S.J.Res. 96,False,51,"Sen. Rockefeller, John D., IV [D-WV]",True,
100,S.J.Res. 96,False,51,"Sen. Sanford, Terry [D-NC]",True,
100,S.J.Res. 96,False,51,"Sen. Sarbanes, Paul S. [D-MD]",True,
100,S.J.Res. 96,False,51,"Sen. Sasser, Jim [D-TN]",True,
100,S.J.Res. 96,False,51,"Sen. Stafford, Robert T. [R-VT]",True,
100,S.J.Res. 96,False,51,"Sen. Stennis, John C. [D-MS]",True,
100,S.J.Res. 96,False,51,"Sen. Stevens, Ted [R-AK]",True,
100,S.J.Res. 96,False,51,"Sen. Symms, Steven D. [R-ID]",True,
100,S.J.Res. 96,False,51,"Sen. Thurmond, Strom [R-SC]",True,
100,S.J.Res. 96,False,51,"Sen. Trible, Paul S., Jr. [R-VA]",True,
100,S.J.Res. 96,False,51,"Sen. Wilson, Pete [R-CA]",True,
100,S.J.Res. 96,False,51,"Sen. Inouye, Daniel K. [D-HI]",True,
103,S.J.Res. 95,True,61,"Sen. Akaka, Daniel K. [D-HI]",True,
103,S.J.Res. 95,True,61,"Sen. Biden, Joseph R., Jr. [D-DE]",True,
103,S.J.Res. 95,True,61,"Sen. Boren, David L. [D-OK]",True,
103,S.J.Res. 95,True,61,"Sen. Coats, Daniel [R-IN]",True,
103,S.J.Res. 95,True,61,"Sen. Cochran, Thad [R-MS]",True,
103,S.J.Res. 95,True,61,"Sen. Cohen, William S. [R-ME]",True,
103,S.J.Res. 95,True,61,"Sen. Danforth, John C. [R-MO]",True,
103,S.J.Res. 95,True,61,"Sen. DeConcini, Dennis [D-AZ]",True,
103,S.J.Res. 95,True,61,"Sen. Dodd, Christopher J. [D-CT]",True,
103,S.J.Res. 95,True,61,"Sen. Dorgan, Byron L. [D-ND]",True,
103,S.J.Res. 95,True,61,"Sen. Feinstein, Dianne [D-CA]",True,
103,S.J.Res. 95,True,61,"Sen. Ford, Wendell H. [D-KY]",True,
103,S.J.Res. 95,True,61,"Sen. Glenn, John H., Jr. [D-OH]",True,
103,S.J.Res. 95,True,61,"Sen. Grassley, Chuck [R-IA]",True,
103,S.J.Res. 95,True,61,"Sen. Hatch, Orrin G. [R-UT]",True,
103,S.J.Res. 95,True,61,"Sen. Inouye, Daniel K. [D-HI]",True,
103,S.J.Res. 95,True,61,"Sen. Lieberman, Joseph I. [D-CT]",True,
103,S.J.Res. 95,True,61,"Sen. Mack, Connie, III [R-FL]",True,
103,S.J.Res. 95,True,61,"Sen. Mathews, Harlan [D-TN]",True,
103,S.J.Res. 95,True,61,"Sen. Mitchell, George J. [D-ME]",True,
103,S.J.Res. 95,True,61,"Sen. Murray, Patty [D-WA]",True,
103,S.J.Res. 95,True,61,"Sen. Sarbanes, Paul S. [D-MD]",True,
103,S.J.Res. 95,True,61,"Sen. Simon, Paul [D-IL]",True,
103,S.J.Res. 95,True,61,"Sen. Stevens, Ted [R-AK]",True,
103,S.J.Res. 95,True,61,"Sen. Warner, John [R-VA]",True,
103,S.J.Res. 95,True,61,"Sen. Shelby, Richard C. [D-AL]",True,
103,S.J.Res. 95,True,61,"Sen. Wellstone, Paul D. [D-MN]",True,
103,S.J.Res. 95,True,61,"Sen. Bradley, Bill [D-NJ]",True,
103,S.J.Res. 95,True,61,"Sen. Jeffords, James M. [R-VT]",True,
103,S.J.Res. 95,True,61,"Sen. Kohl, Herb [D-WI]",True,
103,S.J.Res. 95,True,61,"Sen. Specter, Arlen [R-PA]",True,
103,S.J.Res. 95,True,61,"Sen. Thurmond, Strom [R-SC]",True,
103,S.J.Res. 95,True,61,"Sen. Leahy, Patrick J. [D-VT]",True,
103,S.J.Res. 95,True,61,"Sen. Nunn, Sam [D-GA]",True,
103,S.J.Res. 95,True,61,"Sen. Bryan, Richard H. [D-NV]",True,
103,S.J.Res. 95,True,61,"Sen. Sasser, Jim [D-TN]",True,
103,S.J.Res. 95,True,61,"Sen. Wofford, Harris [D-PA]",True,
103,S.J.Res. 95,True,61,"Sen. McCain, John [R-AZ]",True,
103,S.J.Res. 95,True,61,"Sen. Pressler, Larry [R-SD]",True,
103,S.J.Res. 95,True,61,"Sen. Packwood, Bob [R-OR]",True,
103,S.J.Res. 95,True,61,"Sen. Reid, Harry [D-NV]",True,
103,S.J.Res. 95,True,61,"Sen. Robb, Charles S. [D-VA]",True,
103,S.J.Res. 95,True,61,"Sen. Rockefeller, John D., IV [D-WV]",True,
103,S.J.Res. 95,True,61,"Sen. Domenici, Pete V. [R-NM]",True,
103,S.J.Res. 95,True,61,"Sen. Murkowski, Frank H. [R-AK]",True,
103,S.J.Res. 95,True,61,"Sen. Bingaman, Jeff [D-NM]",True,
103,S.J.Res. 95,True,61,"Sen. Lautenberg, Frank R. [D-NJ]",True,
103,S.J.Res. 95,True,61,"Sen. Roth Jr., William V. [R-DE]",True,
103,S.J.Res. 95,True,61,"Sen. Durenberger, Dave [R-MN]",True,
103,S.J.Res. 95,True,61,"Sen. Mikulski, Barbara A. [D-MD]",True,
103,S.J.Res. 95,True,61,"Sen. Conrad, Kent [D-ND]",True,
103,S.J.Res. 95,True,61,"Sen. Bond, Christopher S. [R-MO]",True,
103,S.J.Res. 95,True,61,"Sen. Metzenbaum, Howard M. [D-OH]",True,
103,S.J.Res. 95,True,61,"Sen. Riegle, Donald W., Jr. [D-MI]",True,
103,S.J.Res. 95,True,61,"Sen. Daschle, Thomas A. [D-SD]",True,
103,S.J.Res. 95,True,61,"Sen. Kassebaum, Nancy Landon [R-KS]",True,
103,S.J.Res. 95,True,61,"Sen. Levin, Carl [D-MI]",True,
103,S.J.Res. 95,True,61,"Sen. Kerry, John F. [D-MA]",True,
103,S.J.Res. 95,True,61,"Sen. Moseley-Braun, Carol [D-IL]",True,
103,S.J.Res. 95,True,61,"Sen. D'Amato, Alfonse [R-NY]",True,
103,S.J.Res. 95,True,61,"Sen. Chafee, John H. [R-RI]",True,
101,S.J.Res. 95,True,58,"Sen. Shelby, Richard C. [D-AL]",True,
101,S.J.Res. 95,True,58,"Sen. Symms, Steven D. [R-ID]",True,
101,S.J.Res. 95,True,58,"Sen. Pell, Claiborne [D-RI]",True,
101,S.J.Res. 95,True,58,"Sen. Boschwitz, Rudy [R-MN]",True,
101,S.J.Res. 95,True,58,"Sen. Garn, E. J. (Jake) [R-UT]",True,
101,S.J.Res. 95,True,58,"Sen. Humphrey, Gordon J. [R-NH]",True,
101,S.J.Res. 95,True,58,"Sen. Stevens, Ted [R-AK]",True,
101,S.J.Res. 95,True,58,"Sen. Domenici, Pete V. [R-NM]",True,
101,S.J.Res. 95,True,58,"Sen. Mitchell, George J. [D-ME]",True,
101,S.J.Res. 95,True,58,"Sen. Rockefeller, John D., IV [D-WV]",True,
101,S.J.Res. 95,True,58,"Sen. Cochran, Thad [R-MS]",True,
101,S.J.Res. 95,True,58,"Sen. Exon, J. James [D-NE]",True,
101,S.J.Res. 95,True,58,"Sen. Metzenbaum, Howard M. [D-OH]",True,
101,S.J.Res. 95,True,58,"Sen. Cranston, Alan [D-CA]",True,
101,S.J.Res. 95,True,58,"Sen. Heflin, Howell [D-AL]",True,
101,S.J.Res. 95,True,58,"Sen. Mack, Connie, III [R-FL]",True,
101,S.J.Res. 95,True,58,"Sen. Bentsen, Lloyd M. [D-TX]",True,
101,S.J.Res. 95,True,58,"Sen. Thurmond, Strom [R-SC]",True,
101,S.J.Res. 95,True,58,"Sen. Murkowski, Frank H. [R-AK]",True,
101,S.J.Res. 95,True,58,"Sen. Chafee, John H. [R-RI]",True,
101,S.J.Res. 95,True,58,"Sen. Dole, Robert J. [R-KS]",True,
101,S.J.Res. 95,True,58,"Sen. Jeffords, James M. [R-VT]",True,
101,S.J.Res. 95,True,58,"Sen. Conrad, Kent [D-ND]",True,
101,S.J.Res. 95,True,58,"Sen. Dixon, Alan J. [D-IL]",True,
101,S.J.Res. 95,True,58,"Sen. Johnston, J. Bennett [D-LA]",True,
101,S.J.Res. 95,True,58,"Sen. DeConcini, Dennis [D-AZ]",True,
101,S.J.Res. 95,True,58,"Sen. Simon, Paul [D-IL]",True,
101,S.J.Res. 95,True,58,"Sen. Graham, Bob [D-FL]",True,
101,S.J.Res. 95,True,58,"Sen. Simpson, Alan K. [R-WY]",True,
101,S.J.Res. 95,True,58,"Sen. D'Amato, Alfonse [R-NY]",True,
101,S.J.Res. 95,True,58,"Sen. Daschle, Thomas A. [D-SD]",True,
101,S.J.Res. 95,True,58,"Sen. Armstrong, William L. [R-CO]",True,
101,S.J.Res. 95,True,58,"Sen. Warner, John [R-VA]",True,
101,S.J.Res. 95,True,58,"Sen. Durenberger, Dave [R-MN]",True,
101,S.J.Res. 95,True,58,"Sen. Adams, Brock [D-WA]",True,
101,S.J.Res. 95,True,58,"Sen. Coats, Daniel [R-IN]",True,
101,S.J.Res. 95,True,58,"Sen. Gore, Albert, Jr. [D-TN]",True,
101,S.J.Res. 95,True,58,"Sen. Danforth, John C. [R-MO]",True,
101,S.J.Res. 95,True,58,"Sen. Bradley, Bill [D-NJ]",True,
101,S.J.Res. 95,True,58,"Sen. Glenn, John H., Jr. [D-OH]",True,
101,S.J.Res. 95,True,58,"Sen. Grassley, Chuck [R-IA]",True,
101,S.J.Res. 95,True,58,"Sen. Dodd, Christopher J. [D-CT]",True,
101,S.J.Res. 95,True,58,"Sen. Hatch, Orrin G. [R-UT]",True,
101,S.J.Res. 95,True,58,"Sen. Moynihan, Daniel Patrick [D-NY]",True,
101,S.J.Res. 95,True,58,"Sen. Wilson, Pete [R-CA]",True,
101,S.J.Res. 95,True,58,"Sen. Levin, Carl [D-MI]",True,
101,S.J.Res. 95,True,58,"Sen. Lieberman, Joseph I. [D-CT]",True,
101,S.J.Res. 95,True,58,"Sen. Kassebaum, Nancy Landon [R-KS]",True,
101,S.J.Res. 95,True,58,"Sen. Pressler, Larry [R-SD]",True,
101,S.J.Res. 95,True,58,"Sen. Gorton, Slade [R-WA]",True,
101,S.J.Res. 95,True,58,"Sen. Kasten, Robert W., Jr. [R-WI]",True,
101,S.J.Res. 95,True,58,"Sen. Nunn, Sam [D-GA]",True,
101,S.J.Res. 95,True,58,"Sen. Breaux, John B. [D-LA]",True,
101,S.J.Res. 95,True,58,"Sen. Robb, Charles S. [D-VA]",True,
101,S.J.Res. 95,True,58,"Sen. Hollings, Ernest F. [D-SC]",True,
101,S.J.Res. 95,True,58,"Sen. Lugar, Richard G. [R-IN]",True,
101,S.J.Res. 95,True,58,"Sen. Lautenberg, Frank R. [D-NJ]",True,
101,S.J.Res. 95,True,58,"Sen. Kerrey, J. Robert [D-NE]",True,
102,S.J.Res. 95,False,61,"Sen. Adams, Brock [D-WA]",True,
102,S.J.Res. 95,False,61,"Sen. Biden, Joseph R., Jr. [D-DE]",True,
102,S.J.Res. 95,False,61,"Sen. Bond, Christopher S. [R-MO]",True,
102,S.J.Res. 95,False,61,"Sen. Bradley, Bill [D-NJ]",True,
102,S.J.Res. 95,False,61,"Sen. Breaux, John B. [D-LA]",True,
102,S.J.Res. 95,False,61,"Sen. Byrd, Robert C. [D-WV]",True,
102,S.J.Res. 95,False,61,"Sen. Cranston, Alan [D-CA]",True,
102,S.J.Res. 95,False,61,"Sen. Dixon, Alan J. [D-IL]",True,
102,S.J.Res. 95,False,61,"Sen. Dole, Robert J. [R-KS]",True,
102,S.J.Res. 95,False,61,"Sen. Durenberger, Dave [R-MN]",True,
102,S.J.Res. 95,False,61,"Sen. Ford, Wendell H. [D-KY]",True,
102,S.J.Res. 95,False,61,"Sen. Fowler, Wyche, Jr. [D-GA]",True,
102,S.J.Res. 95,False,61,"Sen. Garn, E. J. (Jake) [R-UT]",True,
102,S.J.Res. 95,False,61,"Sen. Heflin, Howell [D-AL]",True,
102,S.J.Res. 95,False,61,"Sen. Inouye, Daniel K. [D-HI]",True,
102,S.J.Res. 95,False,61,"Sen. Jeffords, James M. [R-VT]",True,
102,S.J.Res. 95,False,61,"Sen. Mack, Connie, III [R-FL]",True,
102,S.J.Res. 95,False,61,"Sen. Mikulski, Barbara A. [D-MD]",True,
102,S.J.Res. 95,False,61,"Sen. Moynihan, Daniel Patrick [D-NY]",True,
102,S.J.Res. 95,False,61,"Sen. Murkowski, Frank H. [R-AK]",True,
102,S.J.Res. 95,False,61,"Sen. Pryor, David H. [D-AR]",True,
102,S.J.Res. 95,False,61,"Sen. Reid, Harry [D-NV]",True,
102,S.J.Res. 95,False,61,"Sen. Riegle, Donald W., Jr. [D-MI]",True,
102,S.J.Res. 95,False,61,"Sen. Sanford, Terry [D-NC]",True,
102,S.J.Res. 95,False,61,"Sen. Simon, Paul [D-IL]",True,
102,S.J.Res. 95,False,61,"Sen. Thurmond, Strom [R-SC]",True,
102,S.J.Res. 95,False,61,"Sen. Warner, John [R-VA]",True,
102,S.J.Res. 95,False,61,"Sen. Packwood, Bob [R-OR]",True,
102,S.J.Res. 95,False,61,"Sen. Seymour, John [R-CA]",True,
102,S.J.Res. 95,False,61,"Sen. Mitchell, George J. [D-ME]",True,
102,S.J.Res. 95,False,61,"Sen. Cochran, Thad [R-MS]",True,
102,S.J.Res. 95,False,61,"Sen. Akaka, Daniel K. [D-HI]",True,
102,S.J.Res. 95,False,61,"Sen. Levin, Carl [D-MI]",True,
102,S.J.Res. 95,False,61,"Sen. Rockefeller, John D., IV [D-WV]",True,
102,S.J.Res. 95,False,61,"Sen. Chafee, John H. [R-RI]",True,
102,S.J.Res. 95,False,61,"Sen. Kassebaum, Nancy Landon [R-KS]",True,
102,S.J.Res. 95,False,61,"Sen. D'Amato, Alfonse [R-NY]",True,
102,S.J.Res. 95,False,61,"Sen. Brown, Hank [R-CO]",True,
102,S.J.Res. 95,False,61,"Sen. Wallop, Malcolm [R-WY]",True,
102,S.J.Res. 95,False,61,"Sen. Shelby, Richard C. [D-AL]",True,
102,S.J.Res. 95,False,61,"Sen. Glenn, John H., Jr. [D-OH]",True,
102,S.J.Res. 95,False,61,"Sen. Kerry, John F. [D-MA]",True,
102,S.J.Res. 95,False,61,"Sen. Conrad, Kent [D-ND]",True,
102,S.J.Res. 95,False,61,"Sen. Cohen, William S. [R-ME]",True,
102,S.J.Res. 95,False,61,"Sen. Pressler, Larry [R-SD]",True,
102,S.J.Res. 95,False,61,"Sen. Symms, Steven D. [R-ID]",True,
102,S.J.Res. 95,False,61,"Sen. Grassley, Chuck [R-IA]",True,
102,S.J.Res. 95,False,61,"Sen. Nunn, Sam [D-GA]",True,
102,S.J.Res. 95,False,61,"Sen. Dodd, Christopher J. [D-CT]",True,
102,S.J.Res. 95,False,61,"Sen. Craig, Larry E. [R-ID]",True,
102,S.J.Res. 95,False,61,"Sen. Burdick, Quentin N. [D-ND]",True,
102,S.J.Res. 95,False,61,"Sen. Bryan, Richard H. [D-NV]",True,
102,S.J.Res. 95,False,61,"Sen. Sasser, Jim [D-TN]",True,
102,S.J.Res. 95,False,61,"Sen. Burns, Conrad R. [R-MT]",True,
102,S.J.Res. 95,False,61,"Sen. Gorton, Slade [R-WA]",True,
102,S.J.Res. 95,False,61,"Sen. Metzenbaum, Howard M. [D-OH]",True,
102,S.J.Res. 95,False,61,"Sen. Exon, J. James [D-NE]",True,
102,S.J.Res. 95,False,61,"Sen. DeConcini, Dennis [D-AZ]",True,
102,S.J.Res. 95,False,61,"Sen. Kasten, Robert W., Jr. [R-WI]",True,
102,S.J.Res. 95,False,61,"Sen. Gore, Albert, Jr. [D-TN]",True,
102,S.J.Res. 95,False,61,"Sen. Lieberman, Joseph I. [D-CT]",True,
97,S.J.Res. 95,False,7,"Sen. Mathias, Charles McC., Jr. [R-MD]",True,
97,S.J.Res. 95,False,7,"Sen. Inouye, Daniel K. [D-HI]",True,
97,S.J.Res. 95,False,7,"Sen. Baker, Howard H., Jr. [R-TN]",True,
97,S.J.Res. 95,False,7,"Sen. Randolph, Jennings [D-WV]",True,
97,S.J.Res. 95,False,7,"Sen. Jackson, Henry M. [D-WA]",True,
97,S.J.Res. 95,False,7,"Sen. Levin, Carl [D-MI]",True,
97,S.J.Res. 95,False,7,"Sen. Pell, Claiborne [D-RI]",True,
99,S.J.Res. 94,True,27,"Sen. Andrews, Mark [R-ND]",True,
99,S.J.Res. 94,True,27,"Sen. Boschwitz, Rudy [R-MN]",True,
99,S.J.Res. 94,True,27,"Sen. Bradley, Bill [D-NJ]",True,
99,S.J.Res. 94,True,27,"Sen. Burdick, Quentin N. [D-ND]",True,
99,S.J.Res. 94,True,27,"Sen. Chafee, John H. [R-RI]",True,
99,S.J.Res. 94,True,27,"Sen. Cranston, Alan [D-CA]",True,
99,S.J.Res. 94,True,27,"Sen. Dole, Robert J. [R-KS]",True,
99,S.J.Res. 94,True,27,"Sen. Domenici, Pete V. [R-NM]",True,
99,S.J.Res. 94,True,27,"Sen. Durenberger, Dave [R-MN]",True,
99,S.J.Res. 94,True,27,"Sen. Grassley, Chuck [R-IA]",True,
99,S.J.Res. 94,True,27,"Sen. Hatch, Orrin G. [R-UT]",True,
99,S.J.Res. 94,True,27,"Sen. Hawkins, Paula [R-FL]",True,
99,S.J.Res. 94,True,27,"Sen. Hollings, Ernest F. [D-SC]",True,
99,S.J.Res. 94,True,27,"Sen. Inouye, Daniel K. [D-HI]",True,
99,S.J.Res. 94,True,27,"Sen. Kennedy, Edward M. [D-MA]",True,
99,S.J.Res. 94,True,27,"Sen. Kerry, John F. [D-MA]",True,
99,S.J.Res. 94,True,27,"Sen. Lautenberg, Frank R. [D-NJ]",True,
99,S.J.Res. 94,True,27,"Sen. Levin, Carl [D-MI]",True,
99,S.J.Res. 94,True,27,"Sen. Matsunaga, Spark M. [D-HI]",True,
99,S.J.Res. 94,True,27,"Sen. Metzenbaum, Howard M. [D-OH]",True,
99,S.J.Res. 94,True,27,"Sen. Pell, Claiborne [D-RI]",True,
99,S.J.Res. 94,True,27,"Sen. Sarbanes, Paul S. [D-MD]",True,
99,S.J.Res. 94,True,27,"Sen. Stennis, John C. [D-MS]",True,
99,S.J.Res. 94,True,27,"Sen. Symms, Steven D. [R-ID]",True,
99,S.J.Res. 94,True,27,"Sen. Thurmond, Strom [R-SC]",True,
99,S.J.Res. 94,True,27,"Sen. Weicker, Lowell P., Jr. [R-CT]",True,
99,S.J.Res. 94,True,27,"Sen. Zorinsky, Edward [D-NE]",True,
98,S.J.Res. 94,True,30,"Sen. Hawkins, Paula [R-FL]",True,
98,S.J.Res. 94,True,30,"Sen. Chafee, John H. [R-RI]",True,
98,S.J.Res. 94,True,30,"Sen. Denton, Jeremiah [R-AL]",True,
98,S.J.Res. 94,True,30,"Sen. Armstrong, William L. [R-CO]",True,
98,S.J.Res. 94,True,30,"Sen. Cochran, Thad [R-MS]",True,
98,S.J.Res. 94,True,30,"Sen. Burdick, Quentin N. [D-ND]",True,
