"Downloaded on",02/17/2020,"11:58:18 EST"
"Search URL",https://www.congress.gov/search?s=2&searchResultViewType=expanded&KWICView=false&q=%7B%22source%22%3A%5B%22legislation%22%5D%2C%22chamber%22%3A%22Senate%22%2C%22congress%22%3A%5B%22116%22%2C%22115%22%2C%22114%22%2C%22113%22%2C%22112%22%2C%22111%22%2C%22110%22%2C%22109%22%5D%2C%22bill-status%22%3A%5B%22law%22%5D%7D

"Legislation Number",URL,Congress,"Amends Bill",Title,Sponsor,"Date of Introduction","Date Offered","Date Submitted","Date Proposed","Number of Cosponsors",Committees,"Latest Action Date","Latest Action"
"S. 2372",https://www.congress.gov/bill/115th-congress/senate-bill/2372,"115th Congress (2017-2018)",,"VA MISSION Act of 2018","Sen. Isakson, Johnny [R-GA]",02/05/2018,,,,10,"House - Veterans' Affairs, Natural Resources | Senate - Veterans' Affairs",06/06/2018,"Became Public Law No: 115-182."
"S. 2278",https://www.congress.gov/bill/115th-congress/senate-bill/2278,"115th Congress (2017-2018)",,"State Offices of Rural Health Reauthorization Act of 2018","Sen. Roberts, Pat [R-KS]",01/04/2018,,,,17,"House - Energy and Commerce | Senate - Health, Education, Labor, and Pensions",12/31/2018,"Became Public Law No: 115-408."
"S. 2276",https://www.congress.gov/bill/115th-congress/senate-bill/2276,"115th Congress (2017-2018)",,"Good Accounting Obligation in Government Act","Sen. Young, Todd C. [R-IN]",01/04/2018,,,,8,"Senate - Homeland Security and Governmental Affairs",01/03/2019,"Became Public Law No: 115-414."
"S. 2273",https://www.congress.gov/bill/115th-congress/senate-bill/2273,"115th Congress (2017-2018)",,"A bill to extend the period during which vessels that are shorter than 79 feet in length and fishing vessels are not required to have a permit for discharges incidental to the normal operation of the vessel.","Sen. Sullivan, Dan  [R-AK]",12/21/2017,,,,1,,01/03/2018,"Became Public Law No: 115-100."
"S. 2269",https://www.congress.gov/bill/115th-congress/senate-bill/2269,"115th Congress (2017-2018)",,"Global Food Security Reauthorization Act of 2017","Sen. Casey, Robert P., Jr. [D-PA]",12/21/2017,,,,13,"Senate - Foreign Relations",10/11/2018,"Became Public Law No: 115-266."
"S. 2248",https://www.congress.gov/bill/115th-congress/senate-bill/2248,"115th Congress (2017-2018)",,"Veterans Benefits and Transition Act of 2018","Sen. Tester, Jon [D-MT]",12/19/2017,,,,2,"Senate - Veterans' Affairs",12/31/2018,"Became Public Law No: 115-407."
"S. 2246",https://www.congress.gov/bill/115th-congress/senate-bill/2246,"115th Congress (2017-2018)",,"A bill to designate the health care center of the Department of Veterans Affairs in Tallahassee, Florida, as the Sergeant Ernest I. ""Boots"" Thomas VA Clinic, and for other purposes.","Sen. Nelson, Bill [D-FL]",12/19/2017,,,,1,"Senate - Veterans' Affairs",06/25/2018,"Became Public Law No: 115-193."
"S. 2245",https://www.congress.gov/bill/115th-congress/senate-bill/2245,"115th Congress (2017-2018)",,"KIWI Act","Sen. Hirono, Mazie K. [D-HI]",12/18/2017,,,,7,"House - Judiciary | Senate - Judiciary",08/01/2018,"Became Public Law No: 115-226."
"S. 2200",https://www.congress.gov/bill/115th-congress/senate-bill/2200,"115th Congress (2017-2018)",,"National Integrated Drought Information System Reauthorization Act of 2018","Sen. Thune, John [R-SD]",12/06/2017,,,,2,"Senate - Commerce, Science, and Transportation",01/07/2019,"Became Public Law No: 115-423."
"S. 2155",https://www.congress.gov/bill/115th-congress/senate-bill/2155,"115th Congress (2017-2018)",,"Economic Growth, Regulatory Relief, and Consumer Protection Act","Sen. Crapo, Mike [R-ID]",11/16/2017,,,,26,"Senate - Banking, Housing, and Urban Affairs",05/24/2018,"Became Public Law No: 115-174."
"S. 2152",https://www.congress.gov/bill/115th-congress/senate-bill/2152,"115th Congress (2017-2018)",,"Amy, Vicky, and Andy Child Pornography Victim Assistance Act of 2018","Sen. Hatch, Orrin G. [R-UT]",11/16/2017,,,,26,"House - Judiciary | Senate - Judiciary",12/07/2018,"Became Public Law No: 115-299."
"S. 2101",https://www.congress.gov/bill/115th-congress/senate-bill/2101,"115th Congress (2017-2018)",,"USS Indianapolis Congressional Gold Medal Act","Sen. Donnelly, Joe [D-IN]",11/08/2017,,,,70,"House - Financial Services | Senate - Banking, Housing, and Urban Affairs",12/20/2018,"Became Public Law No: 115-338."
"S. 2076",https://www.congress.gov/bill/115th-congress/senate-bill/2076,"115th Congress (2017-2018)",,"BOLD Infrastructure for Alzheimer's Act","Sen. Collins, Susan M. [R-ME]",11/06/2017,,,,57,"Senate - Health, Education, Labor, and Pensions",12/31/2018,"Became Public Law No: 115-406."
"S. 2074",https://www.congress.gov/bill/115th-congress/senate-bill/2074,"115th Congress (2017-2018)",,"A bill to establish a procedure for the conveyance of certain Federal property around the Jamestown Reservoir in the State of North Dakota, and for other purposes.","Sen. Hoeven, John [R-ND]",11/02/2017,,,,1,"Senate - Energy and Natural Resources",12/11/2018,"Became Public Law No: 115-308."
"S. 2040",https://www.congress.gov/bill/115th-congress/senate-bill/2040,"115th Congress (2017-2018)",,"A bill to designate the facility of the United States Postal Service located at 621 Kansas Avenue in Atchison, Kansas, as the ""Amelia Earhart Post Office Building"".","Sen. Roberts, Pat [R-KS]",10/31/2017,,,,1,"Senate - Homeland Security and Governmental Affairs",04/03/2018,"Became Public Law No: 115-162."
"S. 2030",https://www.congress.gov/bill/115th-congress/senate-bill/2030,"115th Congress (2017-2018)",,"Ceiling Fan Energy Conservation Harmonization Act","Sen. Tillis, Thom [R-NC]",10/30/2017,,,,3,"House - Energy and Commerce | Senate - Energy and Natural Resources",04/03/2018,"Became Public Law No: 115-161."
"S. 1869",https://www.congress.gov/bill/115th-congress/senate-bill/1869,"115th Congress (2017-2018)",,"Whistleblower Protection Coordination Act","Sen. Grassley, Chuck [R-IA]",09/27/2017,,,,4,"Senate - Homeland Security and Governmental Affairs",06/25/2018,"Became Public Law No: 115-192."
"S. 1866",https://www.congress.gov/bill/115th-congress/senate-bill/1866,"115th Congress (2017-2018)",,"Hurricanes Harvey, Irma, and Maria Education Relief Act of 2017","Sen. Alexander, Lamar [R-TN]",09/26/2017,,,,0,,09/29/2017,"Became Public Law No: 115-64."
"S. 1862",https://www.congress.gov/bill/115th-congress/senate-bill/1862,"115th Congress (2017-2018)",,"Trafficking Victims Protection Reauthorization Act of 2017","Sen. Corker, Bob [R-TN]",09/26/2017,,,,4,"Senate - Foreign Relations",01/09/2019,"Became Public Law No: 115-427."
"S. 1768",https://www.congress.gov/bill/115th-congress/senate-bill/1768,"115th Congress (2017-2018)",,"National Earthquake Hazards Reduction Program Reauthorization Act of 2018","Sen. Feinstein, Dianne [D-CA]",09/06/2017,,,,9,"House - Science, Space, and Technology, Natural Resources, Transportation and Infrastructure | Senate - Commerce, Science, and Transportation",12/11/2018,"Became Public Law No: 115-307."
"S. 1766",https://www.congress.gov/bill/115th-congress/senate-bill/1766,"115th Congress (2017-2018)",,"SAFER Act of 2017","Sen. Cornyn, John [R-TX]",09/06/2017,,,,17,"House - Judiciary | Senate - Judiciary",01/08/2018,"Became Public Law No: 115-107."
"S. 1668",https://www.congress.gov/bill/115th-congress/senate-bill/1668,"115th Congress (2017-2018)",,"A bill to rename a waterway in the State of New York as the ""Joseph Sanford Jr. Channel"".","Sen. Schumer, Charles E. [D-NY]",07/27/2017,,,,0,"House - Transportation and Infrastructure | Senate - Commerce, Science, and Transportation",10/09/2018,"Became Public Law No: 115-260."
"S. 1617",https://www.congress.gov/bill/115th-congress/senate-bill/1617,"115th Congress (2017-2018)",,"Javier Vega, Jr. Memorial Act of 2017","Sen. Cornyn, John [R-TX]",07/24/2017,,,,6,"House - Transportation and Infrastructure | Senate - Homeland Security and Governmental Affairs",11/02/2017,"Became Public Law No: 115-81."
"S. 1616",https://www.congress.gov/bill/115th-congress/senate-bill/1616,"115th Congress (2017-2018)",,"Bob Dole Congressional Gold Medal Act","Sen. Roberts, Pat [R-KS]",07/24/2017,,,,99,"House - Financial Services | Senate - Banking, Housing, and Urban Affairs",09/15/2017,"Became Public Law No: 115-60."
"S. 1595",https://www.congress.gov/bill/115th-congress/senate-bill/1595,"115th Congress (2017-2018)",,"Hizballah International Financing Prevention Amendments Act of 2018","Sen. Rubio, Marco [R-FL]",07/20/2017,,,,39,"House - Foreign Affairs, Judiciary, Financial Services | Senate - Banking, Housing, and Urban Affairs",10/25/2018,"Became Public Law No: 115-272."
"S. 1580",https://www.congress.gov/bill/115th-congress/senate-bill/1580,"115th Congress (2017-2018)",,"Protecting Girls' Access to Education in Vulnerable Settings Act","Sen. Rubio, Marco [R-FL]",07/19/2017,,,,18,"Senate - Foreign Relations",01/14/2019,"Became Public Law No: 115-442."
"S. 1536",https://www.congress.gov/bill/115th-congress/senate-bill/1536,"115th Congress (2017-2018)",,"Combating Human Trafficking in Commercial Vehicles Act","Sen. Klobuchar, Amy [D-MN]",07/12/2017,,,,6,"House - Transportation and Infrastructure | Senate - Commerce, Science, and Transportation",01/03/2018,"Became Public Law No: 115-99."
"S. 1532",https://www.congress.gov/bill/115th-congress/senate-bill/1532,"115th Congress (2017-2018)",,"No Human Trafficking on Our Roads Act","Sen. Thune, John [R-SD]",07/12/2017,,,,6,"House - Transportation and Infrastructure | Senate - Commerce, Science, and Transportation",01/08/2018,"Became Public Law No: 115-106."
"S. 1520",https://www.congress.gov/bill/115th-congress/senate-bill/1520,"115th Congress (2017-2018)",,"Modernizing Recreational Fisheries Management Act of 2018","Sen. Wicker, Roger F. [R-MS]",07/10/2017,,,,18,"Senate - Commerce, Science, and Transportation",12/31/2018,"Became Public Law No: 115-405."
"S. 1438",https://www.congress.gov/bill/115th-congress/senate-bill/1438,"115th Congress (2017-2018)",,"Gateway Arch National Park Designation Act","Sen. Blunt, Roy [R-MO]",06/26/2017,,,,1,"House - Natural Resources | Senate - Energy and Natural Resources",02/22/2018,"Became Public Law No: 115-128."
"S. 1393",https://www.congress.gov/bill/115th-congress/senate-bill/1393,"115th Congress (2017-2018)",,"Jobs for Our Heroes Act","Sen. Cornyn, John [R-TX]",06/21/2017,,,,11,"Senate - Commerce, Science, and Transportation",01/08/2018,"Became Public Law No: 115-105."
"S. 1312",https://www.congress.gov/bill/115th-congress/senate-bill/1312,"115th Congress (2017-2018)",,"Trafficking Victims Protection Act of 2017","Sen. Grassley, Chuck [R-IA]",06/07/2017,,,,26,"House - Judiciary, Education and the Workforce, Foreign Affairs | Senate - Judiciary",12/21/2018,"Became Public Law No: 115-393."
"S. 1311",https://www.congress.gov/bill/115th-congress/senate-bill/1311,"115th Congress (2017-2018)",,"Abolish Human Trafficking Act of 2017","Sen. Cornyn, John [R-TX]",06/07/2017,,,,31,"House - Judiciary, Foreign Affairs, Energy and Commerce, Homeland Security | Senate - Judiciary",12/21/2018,"Became Public Law No: 115-392."
"S. 1285",https://www.congress.gov/bill/115th-congress/senate-bill/1285,"115th Congress (2017-2018)",,"Oregon Tribal Economic Development Act","Sen. Merkley, Jeff [D-OR]",05/25/2017,,,,1,"House - Natural Resources | Senate - Indian Affairs",06/01/2018,"Became Public Law No: 115-179."
"S. 1282",https://www.congress.gov/bill/115th-congress/senate-bill/1282,"115th Congress (2017-2018)",,"A bill to redesignate certain clinics of the Department of Veterans Affairs located in Montana.","Sen. Daines, Steve [R-MT]",05/25/2017,,,,1,"House - Veterans' Affairs | Senate - Veterans' Affairs",06/05/2018,"Became Public Law No: 115-181."
"S. 1266",https://www.congress.gov/bill/115th-congress/senate-bill/1266,"115th Congress (2017-2018)",,"Enhancing Veteran Care Act","Sen. Inhofe, James M. [R-OK]",05/25/2017,,,,3,"House - Veterans' Affairs | Senate - Veterans' Affairs",12/20/2017,"Became Public Law No: 115-95."
"S. 1182",https://www.congress.gov/bill/115th-congress/senate-bill/1182,"115th Congress (2017-2018)",,"National Flood Insurance Program Extension Act of 2018","Sen. Young, Todd C. [R-IN]",05/18/2017,,,,76,"Senate - Banking, Housing, and Urban Affairs",07/31/2018,"Became Public Law No: 115-225."
"S. 1158",https://www.congress.gov/bill/115th-congress/senate-bill/1158,"115th Congress (2017-2018)",,"Elie Wiesel Genocide and Atrocities Prevention Act of 2018","Sen. Cardin, Benjamin L. [D-MD]",05/17/2017,,,,34,"Senate - Foreign Relations",01/14/2019,"Became Public Law No: 115-441."
"S. 1141",https://www.congress.gov/bill/115th-congress/senate-bill/1141,"115th Congress (2017-2018)",,"Women, Peace, and Security Act of 2017","Sen. Shaheen, Jeanne [D-NH]",05/16/2017,,,,4,"Senate - Foreign Relations",10/06/2017,"Became Public Law No: 115-68."
"S. 1094",https://www.congress.gov/bill/115th-congress/senate-bill/1094,"115th Congress (2017-2018)",,"Department of Veterans Affairs Accountability and Whistleblower Protection Act of 2017","Sen. Rubio, Marco [R-FL]",05/11/2017,,,,39,"Senate - Veterans' Affairs",06/23/2017,"Became Public Law No: 115-41."
"S. 1091",https://www.congress.gov/bill/115th-congress/senate-bill/1091,"115th Congress (2017-2018)",,"Supporting Grandparents Raising Grandchildren Act","Sen. Collins, Susan M. [R-ME]",05/10/2017,,,,16,"House - Education and the Workforce, Energy and Commerce | Senate - Health, Education, Labor, and Pensions",07/07/2018,"Became Public Law No: 115-196."
"S. 1083",https://www.congress.gov/bill/115th-congress/senate-bill/1083,"115th Congress (2017-2018)",,"A bill to amend section 1214 of title 5, United States Code, to provide for stays during a period that the Merit Systems Protection Board lacks a quorum.","Sen. Johnson, Ron [R-WI]",05/10/2017,,,,2,"House - Oversight and Government | Senate - Homeland Security and Governmental Affairs",06/27/2017,"Became Public Law No: 115-42."
"S. 1050",https://www.congress.gov/bill/115th-congress/senate-bill/1050,"115th Congress (2017-2018)",,"Chinese-American World War II Veteran Congressional Gold Medal Act","Sen. Duckworth, Tammy [D-IL]",05/04/2017,,,,68,"House - Financial Services, House Administration | Senate - Banking, Housing, and Urban Affairs",12/20/2018,"Became Public Law No: 115-337."
"S. 1023",https://www.congress.gov/bill/115th-congress/senate-bill/1023,"115th Congress (2017-2018)",,"Tropical Forest Conservation Reauthorization Act of 2018","Sen. Portman, Rob [R-OH]",05/03/2017,,,,9,"Senate - Foreign Relations",01/14/2019,"Became Public Law No: 115-440."
"S. 994",https://www.congress.gov/bill/115th-congress/senate-bill/994,"115th Congress (2017-2018)",,"Protecting Religiously Affiliated Institutions Act of 2018","Sen. Hatch, Orrin G. [R-UT]",05/01/2017,,,,3,"Senate - Judiciary",09/28/2018,"Became Public Law No: 115-249."
"S. 943",https://www.congress.gov/bill/115th-congress/senate-bill/943,"115th Congress (2017-2018)",,"Johnson-O'Malley Supplemental Indian Education Program Modernization Act","Sen. Heitkamp, Heidi [D-ND]",04/26/2017,,,,4,"House - Education and the Workforce | Senate - Indian Affairs",12/31/2018,"Became Public Law No: 115-404."
"S. 931",https://www.congress.gov/bill/115th-congress/senate-bill/931,"115th Congress (2017-2018)",,"A bill to designate the facility of the United States Postal Service located at 4910 Brighton Boulevard in Denver, Colorado, as the ""George Sakato Post Office"".","Sen. Gardner, Cory [R-CO]",04/25/2017,,,,1,"House - Oversight and Government | Senate - Homeland Security and Governmental Affairs",07/27/2018,"Became Public Law No: 115-220."
"S. 920",https://www.congress.gov/bill/115th-congress/senate-bill/920,"115th Congress (2017-2018)",,"National Clinical Care Commission Act","Sen. Shaheen, Jeanne [D-NH]",04/24/2017,,,,2,"Senate - Health, Education, Labor, and Pensions",11/02/2017,"Became Public Law No: 115-80."
"S. 899",https://www.congress.gov/bill/115th-congress/senate-bill/899,"115th Congress (2017-2018)",,"Veterans Providing Healthcare Transition Improvement Act","Sen. Hirono, Mazie K. [D-HI]",04/07/2017,,,,3,"House - Veterans' Affairs, Oversight and Government | Senate - Veterans' Affairs",09/07/2018,"Became Public Law No: 115-238."
"S. 831",https://www.congress.gov/bill/115th-congress/senate-bill/831,"115th Congress (2017-2018)",,"A bill to designate the facility of the United States Postal Service located at 120 West Pike Street in Canonsburg, Pennsylvania, as the ""Police Officer Scott Bashioum Post Office Building"".","Sen. Toomey, Pat [R-PA]",04/05/2017,,,,1,"House - Oversight and Government | Senate - Homeland Security and Governmental Affairs",03/16/2018,"Became Public Law No: 115-137."
"S. 825",https://www.congress.gov/bill/115th-congress/senate-bill/825,"115th Congress (2017-2018)",,"Southeast Alaska Regional Health Consortium Land Transfer Act of 2017","Sen. Murkowski, Lisa [R-AK]",04/04/2017,,,,1,"House - Natural Resources, Energy and Commerce | Senate - Indian Affairs",12/18/2018,"Became Public Law No: 115-326."
"S. 810",https://www.congress.gov/bill/115th-congress/senate-bill/810,"115th Congress (2017-2018)",,"A bill to facilitate construction of a bridge on certain property in Christian County, Missouri, and for other purposes.","Sen. Blunt, Roy [R-MO]",04/04/2017,,,,1,"House - Transportation and Infrastructure | Senate - Environment and Public Works",10/06/2017,"Became Public Law No: 115-67."
"S. 791",https://www.congress.gov/bill/115th-congress/senate-bill/791,"115th Congress (2017-2018)",,"Small Business Innovation Protection Act of 2017","Sen. Peters, Gary C. [D-MI]",03/30/2017,,,,1,"Senate - Small Business and Entrepreneurship",10/09/2018,"Became Public Law No: 115-259."
"S. 782",https://www.congress.gov/bill/115th-congress/senate-bill/782,"115th Congress (2017-2018)",,"PROTECT Our Children Act of 2017","Sen. Cornyn, John [R-TX]",03/30/2017,,,,14,"House - Judiciary | Senate - Judiciary",11/02/2017,"Became Public Law No: 115-82."
"S. 772",https://www.congress.gov/bill/115th-congress/senate-bill/772,"115th Congress (2017-2018)",,"Ashlynne Mike AMBER Alert in Indian Country Act","Sen. McCain, John [R-AZ]",03/29/2017,,,,6,"House - Judiciary | Senate - Indian Affairs",04/13/2018,"Became Public Law No: 115-166."
"S. 770",https://www.congress.gov/bill/115th-congress/senate-bill/770,"115th Congress (2017-2018)",,"NIST Small Business Cybersecurity Act","Sen. Schatz, Brian [D-HI]",03/29/2017,,,,9,"Senate - Commerce, Science, and Transportation",08/14/2018,"Became Public Law No: 115-236."
"S. 756",https://www.congress.gov/bill/115th-congress/senate-bill/756,"115th Congress (2017-2018)",,"First Step Act of 2018","Sen. Sullivan, Dan  [R-AK]",03/29/2017,,,,21,"House - Transportation and Infrastructure, Natural Resources | Senate - Commerce, Science, and Transportation",12/21/2018,"Became Public Law No: 115-391."
"S. 717",https://www.congress.gov/bill/115th-congress/senate-bill/717,"115th Congress (2017-2018)",,"POWER Act","Sen. Sullivan, Dan  [R-AK]",03/23/2017,,,,11,"House - Judiciary | Senate - Judiciary",09/04/2018,"Became Public Law No: 115-237."
"S. 652",https://www.congress.gov/bill/115th-congress/senate-bill/652,"115th Congress (2017-2018)",,"Early Hearing Detection and Intervention Act of 2017","Sen. Portman, Rob [R-OH]",03/15/2017,,,,14,"House - Energy and Commerce | Senate - Health, Education, Labor, and Pensions",10/18/2017,"Became Public Law No: 115-71."
"S. 585",https://www.congress.gov/bill/115th-congress/senate-bill/585,"115th Congress (2017-2018)",,"Dr. Chris Kirkpatrick Whistleblower Protection Act of 2017","Sen. Johnson, Ron [R-WI]",03/08/2017,,,,1,"House - Oversight and Government, Veterans' Affairs | Senate - Homeland Security and Governmental Affairs",10/26/2017,"Became Public Law No: 115-73."
"S. 583",https://www.congress.gov/bill/115th-congress/senate-bill/583,"115th Congress (2017-2018)",,"American Law Enforcement Heroes Act of 2017","Sen. Cornyn, John [R-TX]",03/08/2017,,,,23,"Senate - Judiciary",06/02/2017,"Became Public Law No: 115-37."
"S. 544",https://www.congress.gov/bill/115th-congress/senate-bill/544,"115th Congress (2017-2018)",,"A bill to amend the Veterans Access, Choice, and Accountability Act of 2014 to modify the termination date for the Veterans Choice Program, and for other purposes.","Sen. Tester, Jon [D-MT]",03/07/2017,,,,21,"Senate - Veterans' Affairs",04/19/2017,"Became Public Law No: 115-26."
"S. 534",https://www.congress.gov/bill/115th-congress/senate-bill/534,"115th Congress (2017-2018)",,"Protecting Young Victims from Sexual Abuse and Safe Sport Authorization Act of 2017","Sen. Feinstein, Dianne [D-CA]",03/06/2017,,,,29,"Senate - Judiciary",02/14/2018,"Became Public Law No: 115-126."
"S. 512",https://www.congress.gov/bill/115th-congress/senate-bill/512,"115th Congress (2017-2018)",,"Nuclear Energy Innovation and Modernization Act","Sen. Barrasso, John [R-WY]",03/02/2017,,,,18,"Senate - Environment and Public Works",01/14/2019,"Became Public Law No: 115-439."
"S. 504",https://www.congress.gov/bill/115th-congress/senate-bill/504,"115th Congress (2017-2018)",,"Asia-Pacific Economic Cooperation Business Travel Cards Act of 2017","Sen. Hirono, Mazie K. [D-HI]",03/02/2017,,,,3,"Senate - Homeland Security and Governmental Affairs",11/02/2017,"Became Public Law No: 115-79."
"S. 496",https://www.congress.gov/bill/115th-congress/senate-bill/496,"115th Congress (2017-2018)",,"A bill to repeal the rule issued by the Federal Highway Administration and the Federal Transit Administration entitled ""Metropolitan Planning Organization Coordination and Planning Area Reform"".","Sen. Duckworth, Tammy [D-IL]",03/02/2017,,,,3,"House - Transportation and Infrastructure | Senate - Banking, Housing, and Urban Affairs",05/12/2017,"Became Public Law No: 115-33."
